"","V1","V2","V3","V4","V5","V6","V7","V8"
"result.42",-0.480453114057677,0.950771733004306,0.382713417228802,3.43902080084295,-0.620796125508618,0.937339783661819,0.401528854071842,4500
"result.43",-0.47384777898852,0.952037990301336,0.401455112727405,2.8761421710602,-0.513270206208547,0.948577401136641,0.37218871902551,4500
"result.44",-0.567339097016584,0.944461157671254,0.355271739442074,4.33640707811668,-0.534325463425094,0.946795927524311,0.358651098399688,4500
"result.45",-0.606726460445093,0.938240473581385,0.402688482117666,2.31112400518446,-0.661624009793368,0.93241567510417,0.339493012751221,4500
"result.46",-0.494691653705078,0.9502368663191,0.349919060077588,3.63053457227419,-0.444639645061545,0.954744462745817,0.327931862570585,4500
"result.47",-0.713040887627529,0.929355771315439,0.362384140683948,3.87810005980795,-0.671569105601896,0.933718074250284,0.367125499316511,4500
"result.48",-0.479316064840051,0.950927359757421,0.351934026743981,4.33177571277545,-0.448640968108437,0.954073872710342,0.353073253373262,4500
"result.49",-0.452312160960622,0.955840869680877,0.355451954548146,11.9033192865298,-0.514126167367406,0.949369697003968,0.357848487244193,4500
"result.50",-0.447382148975768,0.956399492273659,0.350963632299116,15.5044103724182,-0.515419586809652,0.949351383115349,0.366549852672273,4500
"result.51",-0.538529148875323,0.946332862051335,0.288959190291495,14.3930703152791,-0.525547385303733,0.947262753958142,0.318202418864928,4500
"result.52",-0.510494604046414,0.950867512660065,0.335990304936206,6.0735636555485,-0.53103919560711,0.94757494263659,0.343471833951985,4500
"result.53",-0.4807648721061,0.951166057467811,0.388771304382853,7.80887449642763,-0.530390870291464,0.947087272551259,0.386585191595228,4500
"result.54",-0.396793895188178,0.961290694267633,0.387340970332291,2.91386344077207,-0.453387480822011,0.954652945072952,0.364741421177916,4500
"result.55",-0.422429794369052,0.957769954177883,0.333914783667507,4.03657481084128,-0.436658112150674,0.956999843383301,0.307098759140018,4500
"result.56",-0.430832311179552,0.957400386299859,0.328136215541278,7.5022355349184,-0.464174023208859,0.953522631746736,0.338737605321966,4500
