"","95%","95%",""
"result.433",0.00955665818798901,0.00920616179194412,433
"result.434",0.00952664280766708,0.00846382690917482,434
"result.435",0.00950003946222851,0.00945779286985971,435
"result.436",0.00936541915319961,0.00854993853926483,436
"result.437",0.00937333103855967,0.00925520437261843,437
"result.438",0.00921561060469936,0.00837736193227039,438
"result.439",0.00937302002654238,0.00908208882132881,439
"result.440",0.00930095815804945,0.00912809822082192,440
"result.441",0.00914226327145656,0.00877185833743252,441
"result.442",0.00969431235927672,0.00905862890372551,442
"result.443",0.00927947302057068,0.00899425883787687,443
"result.444",0.00935412154338226,0.00920828449662428,444
"result.445",0.00923868047454484,0.0091640906162768,445
"result.446",0.00929707430358814,0.00864491168215242,446
"result.447",0.00914875326361496,0.0083758288201834,447
"result.448",0.00962667390967026,0.00929296502065623,448
"result.449",0.00941373446438528,0.00941775656995142,449
"result.450",0.00961098490658793,0.00892767786544756,450
"result.451",0.00940841870651632,0.00859769226783248,451
"result.452",0.00926199321608862,0.00902837164274878,452
"result.453",0.009791887046396,0.0087853431790229,453
"result.454",0.00925078987185029,0.008606633770398,454
"result.455",0.00927332183422031,0.0088539463999775,455
"result.456",0.00915895044466583,0.00902434800714304,456
"result.457",0.00924152273555791,0.00885148986822229,457
"result.458",0.00906114111864606,0.00945474304823495,458
"result.459",0.00890579156126576,0.0084919363977291,459
"result.460",0.00882155698623966,0.00792681153868403,460
"result.461",0.00880509223827518,0.00945728380159653,461
"result.462",0.00870162586983021,0.00881036753391215,462
"result.463",0.00857497697652851,0.00762499744785752,463
"result.464",0.00847153302189395,0.00855474592373068,464
"result.465",0.00833040604040285,0.00939229741813097,465
"result.466",0.00933205855252337,0.00797682149352516,466
"result.467",0.00910158113252223,0.00870590037873563,467
"result.468",0.00888933543037861,0.00865785126805348,468
"result.469",0.00896675618832438,0.00838497283724301,469
"result.470",0.00878936307844742,0.00804896647124207,470
"result.471",0.00869946227052703,0.00810719024512542,471
"result.472",0.00876851578011471,0.0079548024949067,472
"result.473",0.00864597460620938,0.00828785178242659,473
"result.474",0.00852434138704721,0.00829982729760032,474
"result.475",0.00840404709058424,0.00853058593788792,475
"result.476",0.00867130945004021,0.00902570287210832,476
"result.477",0.00844229829641658,0.00779411197418526,477
"result.478",0.00838160966500851,0.00840462830145962,478
"result.479",0.00826660566846141,0.00787335022291567,479
"result.480",0.00924843610715884,0.00877703398521015,480
"result.481",0.00980003569741396,0.00860328404740494,481
"result.482",0.00941611610239178,0.00914108548751889,482
"result.483",0.00926014806302529,0.00859576100742216,483
"result.484",0.00913196894514482,0.00876248906184089,484
"result.485",0.00943564052328224,0.00866232798208932,485
"result.486",0.00917797013556751,0.00859016437542525,486
"result.487",0.00934069478628137,0.00858936826719531,487
"result.488",0.00922167017852554,0.00838532418380798,488
"result.489",0.00939371099315502,0.00841198088473297,489
"result.490",0.0092876214587754,0.00894921128489698,490
"result.491",0.00919483453604474,0.00978732693503741,491
"result.492",0.00906915639831902,0.00824006587961881,492
"result.493",0.00940651650326539,0.00798465894955108,493
"result.494",0.00926060693562972,0.00876760210736937,494
"result.495",0.00916216431748517,0.00850101816552873,495
"result.496",0.00905406735410467,0.0085801017645802,496
"result.497",0.00892756855533639,0.0088267877507918,497
"result.498",0.00882484714236254,0.00881711669018503,498
"result.499",0.0087549060215954,0.00827267227781611,499
"result.500",0.0086671496442729,0.008791962654592,500
"result.501",0.00863782103332045,0.00805485679426236,501
"result.502",0.00858910762950655,0.0089077410258102,502
"result.503",0.00846093105675068,0.00830735631373988,503
"result.504",0.00834592082850492,0.0084379661324734,504
"result.505",0.00841790071308816,0.00795999657653255,505
"result.506",0.00824210193692423,0.00892021136221408,506
"result.507",0.00826760170167237,0.0090772552600709,507
"result.508",0.00841245652020194,0.00829540417850968,508
"result.509",0.00829657252324627,0.00890961111780086,509
"result.510",0.0082653084768532,0.00853253485058936,510
"result.511",0.00849687507967173,0.00812218625775612,511
"result.512",0.00826500976867346,0.00906011500022739,512
"result.513",0.0081532297678096,0.00819150044849807,513
"result.514",0.00823160693966266,0.00866260475479388,514
"result.515",0.00804540736807981,0.00886337186018569,515
"result.516",0.00839644254379488,0.00964937513209349,516
"result.517",0.00812899275191063,0.00831545434643488,517
"result.518",0.00803886352036528,0.00966972237897806,518
"result.519",0.00809698646485814,0.00802739189001588,519
"result.520",0.00813845049945595,0.00905063607549426,520
"result.521",0.00800998132518342,0.00870111516158992,521
"result.522",0.00799695805454558,0.00853946457028736,522
"result.523",0.00787392444723195,0.0086985115029368,523
"result.524",0.00775889881230244,0.00836849511262628,524
"result.525",0.00802693349019665,0.00932822645827238,525
"result.526",0.00890511208824545,0.00949200629098363,526
"result.527",0.00842222000319486,0.00888066870063384,527
"result.528",0.00828275163065986,0.00841322209856886,528
"result.529",0.00829443185413998,0.00854766224392277,529
"result.530",0.00841440443634533,0.00823331704647502,530
"result.531",0.00832159710230696,0.00859835840471998,531
"result.532",0.00818535485002518,0.00890962622569818,532
"result.533",0.00808904504340347,0.0086256949553361,533
