"","1991-12-13","","","","","","",""
"result.542",0.0049500007737926,0.00745536604014063,0.00743846017662264,0.00938042293633847,0.0105620600911962,0.0105436824417708,0.0134909685564969,542
"result.543",-0.00267995509373975,0.00744387002161062,0.00742700062637169,0.00940666347648817,0.010545773615398,0.0105274390451697,0.0135220746529133,543
"result.544",-0.0229358055621551,0.00743997287064957,0.00742311583451993,0.00932270767348104,0.0105402524991476,0.0105219325275883,0.0134028634341351,544
"result.545",0.00414204949476193,0.00802880663615468,0.00801006181917074,0.0122009002592847,0.0113744566926854,0.0113539020381879,0.0177665791407699,545
"result.546",-0.00150618286979309,0.00963226993902566,0.00960819390969192,0.012121143794465,0.0136460924068373,0.0136191823330805,0.017635358035042,546
"result.547",0.00364476901528743,0.00962169694253845,0.00959765690529224,0.012027531611944,0.0136311135817024,0.0136042466036699,0.0175190029696572,547
"result.548",-0.00815550038707347,0.00957332018790424,0.00954944469825847,0.0120341152863602,0.0135625779542536,0.013535907970585,0.0175614659990793,548
"result.549",0.00266209657407224,0.00949580575380793,0.0094721934586417,0.0121417049583838,0.0134527628081642,0.0134264078160626,0.0177075274343792,549
"result.550",0.000106374878690474,0.00964013445810252,0.00961603164996205,0.0120929218792009,0.0136572341164154,0.0136302919770728,0.0176469294350155,550
"result.551",0.00485809070023002,0.00937159894807138,0.00934840719282448,0.0117428949362007,0.0132767983097395,0.0132509463567843,0.0170547785030775,551
"result.552",0.000571283511049181,0.00930733266222461,0.00928435791686155,0.0117608144045568,0.0131857518917187,0.0131601593914112,0.0170940090108904,552
"result.553",-0.00519550538773039,0.00922966340682052,0.0092069503936969,0.011539603030653,0.0130757174093716,0.0130504377120033,0.0167352685481344,553
"result.554",-0.0056501413718868,0.00915554891724213,0.00913308510636313,0.011533550736036,0.0129707189843131,0.0129457369924282,0.016740361711681,554
"result.555",0.00802855620185206,0.0091504373862179,0.00912799074237824,0.0115424011554387,0.0129634774487997,0.0129385159608049,0.0167552017112753,555
"result.556",-0.00163453627798749,0.00919286222676163,0.00917027302131856,0.0117426041418615,0.0130235809652177,0.0129984491877693,0.0170588964234624,556
"result.557",-0.0137549458172224,0.00925668630140564,0.00923388229249866,0.011576490090197,0.0131140009000816,0.0130886124661558,0.0167977181082816,557
"result.558",0.0038910907970866,0.0093335216572612,0.00931045852701828,0.0123515889312138,0.0132228539920973,0.0131971558313424,0.0179932819484689,558
"result.559",0.00229317826357622,0.0098050629318962,0.00978039721004365,0.0122710007067399,0.0138908892369685,0.0138632727592025,0.0178474832072592,559
"result.560",-0.00579664765455146,0.00975526423452067,0.00973076874583256,0.0121709786333955,0.0138203391350302,0.0137929266453156,0.0177281295713266,560
"result.561",0.000796332568313574,0.00957981641069949,0.00955591883778339,0.0120518172548237,0.0135717811905849,0.0135450847719127,0.0175222243949029,561
"result.562",-0.00388004191044189,0.00958665716006379,0.00956273632836968,0.0119808920784505,0.0135814725196681,0.0135547482579099,0.0174386391884331,562
"result.563",0.00372941418512074,0.00949086974960522,0.00946727419495375,0.0119326688110623,0.0134457699425283,0.0134194349812233,0.0173861835510528,563
"result.564",0.00465844026893247,0.00944525023849252,0.00942180929279601,0.0118672378618266,0.0133811405178861,0.0133549905291304,0.0172593917691059,564
"result.565",-0.00220842721016279,0.00938532107650047,0.00936208293359897,0.011824112309788,0.0132962385282482,0.0132703311036906,0.0171908102712073,565
"result.566",0.00252962382454669,0.00930671732289312,0.00928374465340909,0.0116221187909767,0.0131848801369259,0.0131592901180895,0.0168849523735461,566
"result.567",-0.00678872596749969,0.0092300098396052,0.00920729566038148,0.0115216834216667,0.0130762082026976,0.0130509271119834,0.0167355608071576,567
"result.568",0.00546040011605342,0.00916753442711382,0.00914503035287595,0.0116063164620438,0.0129876989253077,0.0129626688416025,0.0168285364802972,568
"result.569",0.00203466007827391,0.00919964217515457,0.00917703017039884,0.0115966424786513,0.0130331861572515,0.0130080271423978,0.0167948863176475,569
"result.570",-0.00081336688951783,0.0091690987234827,0.00914658939318969,0.0114757019988649,0.0129899150729997,0.012964878711081,0.0165904166010273,570
"result.571",0.00514722565845993,0.00909044695865902,0.00906820159884347,0.011373694532669,0.0128784886639082,0.0128537675413938,0.0164357365625216,571
"result.572",0.00314782672080494,0.00902900400004825,0.00900696442673876,0.0113735312151744,0.0127914420698758,0.0127669666066552,0.016447557345489,572
"result.573",0.000339725684525227,0.00901903202710486,0.00899702581661899,0.0113182533459674,0.0127773147182708,0.0127528790742062,0.0163550825512453,573
"result.574",-0.00536397408123079,0.00895139858834426,0.0089296183925498,0.0112117477565543,0.0126814980352847,0.0126573320850767,0.0161995425406816,574
"result.575",0.000554716554288959,0.00886706013337601,0.00884556112853119,0.0112083851417647,0.012562015259455,0.0125381846973696,0.0161985141758947,575
"result.576",-0.000554716554288959,0.00886054539389391,0.00883906807960244,0.011097277676763,0.012552785790426,0.0125289810928066,0.0160380783447509,576
"result.577",-0.0089829049679393,0.00877333337938779,0.00875214601540364,0.01099150829885,0.0124292320262001,0.0124057729797826,0.0158824338274275,577
"result.578",-0.00815205454871659,0.0087056928314766,0.00868472980986468,0.0111897834404444,0.0123334052716686,0.0123102135433228,0.0161770616263667,578
"result.579",-0.00126004711144745,0.00887251495490915,0.00885099778513876,0.0113616831928568,0.0125697431365879,0.0125458909133656,0.0164030527366592,579
"result.580",-0.0164829019045216,0.00897072449347291,0.00894887976215131,0.0112562131071192,0.0127088771565909,0.0126846342093998,0.0162220871014217,580
"result.581",-0.0154341404528955,0.00904918140070521,0.00902707429025185,0.0123393439215793,0.0128200275098251,0.012795471432888,0.0178592164487514,581
"result.582",0.000493652134238687,0.00992255758479388,0.00989748931183243,0.0132230704631327,0.0140573445897516,0.0140292455423392,0.0192675130301504,582
"result.583",-0.0154859055192107,0.0103452349307318,0.0103187082137524,0.0129634315198849,0.0146561540248413,0.0146263043737136,0.0187672297746015,583
"result.584",0.0211231707569492,0.0105511055686449,0.0105238628010582,0.0140677706797332,0.0149478121455857,0.0149171017657395,0.0205971644523631,584
"result.585",-0.000535557950198218,0.0114434511780885,0.0114130635710765,0.0160227170862688,0.0162120033198718,0.0161775038279117,0.0235274165924691,585
"result.586",0.0062964332522375,0.0124717328811599,0.0124376435585916,0.0156596049512249,0.0176687759424468,0.0176297998365058,0.0229011279374662,586
"result.587",-0.00841894313998903,0.0123476381583529,0.012313999762732,0.0156401882528026,0.0174929702325457,0.017454540321971,0.0228545246996839,587
"result.588",0.00617634436497028,0.012330187132001,0.0122966120585559,0.0157123462527969,0.0174682472628049,0.0174298940340449,0.0229746845066358,588
"result.589",-0.00512567532184338,0.0123438517146113,0.0123102270602473,0.0156116538350528,0.0174876059558571,0.017449192686037,0.0228604768154455,589
"result.590",-0.00293120148806025,0.0121935939448363,0.0121605137346918,0.0154600777252404,0.01727473490633,0.017236980786727,0.0226444029117933,590
"result.591",0.000268854182439604,0.0120974074610629,0.0120646748956332,0.0152416241591008,0.0171384669597145,0.0171011335467668,0.0222694438190534,591
"result.592",-0.00044817604148939,0.0120423743667786,0.0120098403956277,0.0151161005656005,0.0170605012574541,0.0170234081114913,0.0221826152773153,592
"result.593",-0.00837239781474963,0.0118191995555392,0.0117874685988042,0.0148410993692296,0.0167443282145214,0.0167082061000556,0.0217890994859714,593
"result.594",0.000180831638910917,0.0116954268187826,0.0116641395758208,0.0149577283450054,0.0165689786641181,0.0165333927619074,0.0219142487461938,594
"result.595",-0.0013115162987889,0.0116781056423392,0.0116468804000007,0.0146814657402568,0.0165444396534795,0.0165089286571387,0.0215509602681059,595
"result.596",0.0152020351966557,0.0114722152745728,0.0114417252218644,0.0144224762944747,0.0162527535813481,0.0162181304276388,0.0211327907919579,596
"result.597",-0.00245438558741728,0.011531670383043,0.0115009683695675,0.015338367005262,0.0163369839766077,0.0163021049225378,0.0224626913033316,597
"result.598",0.011284714511401,0.0119167318175144,0.0118846503904777,0.015007185360048,0.0168825027328907,0.0168459569148993,0.0220196632888589,598
"result.599",-0.00185720722201399,0.0120446672116898,0.0120121249710294,0.015521366364952,0.0170637495440857,0.0170266463942923,0.0227584749420319,599
"result.600",-0.00614892332602057,0.0121871998597314,0.0121541427809362,0.0153468875865572,0.0172656763690568,0.0172279502465855,0.022567146620503,600
"result.601",0.00402217846480646,0.0120332731344277,0.0120007719843969,0.0152454119205047,0.0170476074890686,0.0170105540468271,0.0224028280689644,601
"result.602",0.00466847841878071,0.0119585652734671,0.0119263333014672,0.015060711755176,0.0169417684313302,0.0169050405647866,0.0221374603991614,602
"result.603",2.20959111150165e-05,0.0118424094135818,0.0118105951207994,0.0149426576368349,0.0167772097543448,0.0167409869038906,0.021982125310398,603
"result.604",-0.00289582517921705,0.0117095741351605,0.0116782362350918,0.0146808891168061,0.0165890212488549,0.0165533741418287,0.0216047482582555,604
"result.605",-0.000752953191904382,0.0115659313847303,0.0115351071029082,0.0145113160095073,0.0163855217354225,0.0163504950402356,0.0213135962150048,605
"result.606",-0.00791818628285323,0.0114193841335393,0.0113890821930696,0.0142920659786685,0.0161779073989905,0.0161435113041577,0.0209789647026024,606
"result.607",-0.012357763739149,0.0112908205369351,0.0112609754387663,0.0143352046053998,0.0159957706097842,0.015961925746943,0.0210537742893393,607
"result.608",0.00830777785906722,0.0113396461570332,0.0113096277152849,0.0147105369830306,0.0160649421475298,0.0160308881587312,0.0216354209188895,608
"result.609",-0.0101860486340879,0.0116685757015134,0.0116373845614177,0.0148668889154507,0.016530938531325,0.0164954687334173,0.0219304905444436,609
"result.610",0.0051059937093223,0.0117679236996295,0.0117363767049525,0.0151340827131566,0.0166716854135487,0.0166357856405384,0.0223180738198604,610
"result.611",0.00087852102962227,0.0119363202771225,0.0119041683740946,0.0150711155723996,0.0169102538166257,0.0168736227780428,0.0222424534829701,611
"result.612",0.000787673196099625,0.0118294149943594,0.0117976473637,0.0148423660343268,0.0167588004856398,0.0167226340410807,0.0218858730903997,612
"result.613",0.0109190557067009,0.0116449727722383,0.0116138660632643,0.0145648365364034,0.0164975001252188,0.0164621323210312,0.0214360426072716,613
"result.614",0.00956755911700657,0.0115742096263816,0.011543355787957,0.0149358059412214,0.0163972495681364,0.0163621871799577,0.0220181157045418,614
"result.615",0.00613076172357552,0.011775447928521,0.0117438739518505,0.0151029372979396,0.016682345032045,0.016646412650509,0.0222538228035389,615
"result.616",-0.00342330366993426,0.0118683247579057,0.0118364173663181,0.0150606868015294,0.0168139241721903,0.0167775887744668,0.0221858424633234,616
"result.617",-0.00378805226046897,0.0117900048936335,0.0117583787031137,0.0148393992980063,0.01670296796852,0.0166669724824757,0.0218208648892781,617
"result.618",0.00354618929188266,0.0116879388538464,0.0116566784166778,0.0147158051737634,0.0165583704209737,0.016522816904704,0.0216273739987907,618
"result.619",0.00335839202791988,0.011586491998365,0.0115555942971426,0.014573338967695,0.0164146500753972,0.0163795347157887,0.0214345245870196,619
"result.620",0.00157653197691499,0.0115117901572077,0.0114811590487633,0.0144812290038441,0.0163088195459622,0.0162740261020602,0.0212534175506286,620
"result.621",0.000590533606612986,0.0113829518355217,0.0113527794883552,0.0142806258877695,0.0161262935521407,0.0160920538544715,0.0209817520222569,621
"result.622",-0.00181650250053433,0.0112623937857208,0.0112326495219648,0.0141288092030563,0.0159554982672816,0.0159217750350322,0.0207692213170171,622
"result.623",0.00247230824805467,0.0111150595815772,0.0110858368936491,0.0139721663022323,0.0157467690500752,0.0157136747434876,0.0205401163460386,623
"result.624",4.36784372546128e-05,0.0110318104277738,0.0110028816697607,0.0139044749727032,0.0156288294934868,0.0155960894480458,0.0204228874866317,624
"result.625",0.00540438239863938,0.0108982538697902,0.0108697954748536,0.013714622769493,0.0154396191470809,0.015407445757937,0.0201451205860896,625
"result.626",-0.00272032025167679,0.0107509155956862,0.0107229743829933,0.0136842472052504,0.0152308841639339,0.0151993334696883,0.0201316230383174,626
"result.627",-0.00146117419692882,0.0107119759540026,0.0106841711220156,0.013537977186706,0.0151757181488321,0.0151443315940512,0.0199208121557683,627
"result.628",-0.00251290574142171,0.0106346190275062,0.010607084747285,0.0134117382007545,0.0150661261446814,0.0150350651281101,0.019709090415907,628
"result.629",0.00174875883954506,0.0105103673728806,0.0104832665897234,0.0132854499907552,0.0148900981085731,0.0148595584636908,0.0195121601423176,629
"result.630",0.0017675978149585,0.0104105534111127,0.0103837999038987,0.0131700742920393,0.014748691092926,0.0147185689142404,0.0193031974795268,630
"result.631",0.00093703874077633,0.0103010316077032,0.0102746581562556,0.0130326728805386,0.0145935309220349,0.0145638654002127,0.0191262137153957,631
"result.632",0.00709736122263216,0.0101292089937246,0.010103429664305,0.0128570473989169,0.0143501088332769,0.0143211567211026,0.0188448849975669,632
"result.633",-0.00381376014947588,0.0100743685347382,0.0100487782779553,0.0129265565272608,0.0142724160385868,0.0142436908412193,0.0188012470487635,633
"result.634",0.00286168389945107,0.0101024842372297,0.0100767970799964,0.0128409160721953,0.0143122477165534,0.014283406231776,0.0187250134423791,634
"result.635",-0.00756208862576724,0.0100547809276392,0.0100292581374148,0.0127560738879678,0.0142446661625755,0.0142160219207383,0.0185611664716345,635
"result.636",-0.00649942857831398,0.00999896908393083,0.00997363833969445,0.0128640699299185,0.0141655972015187,0.0141371833613064,0.0187471484767566,636
"result.637",-0.00913090521148519,0.010066719566133,0.0100411556591595,0.0128762798090734,0.0142615797006087,0.0142328861222225,0.0187845958307274,637
"result.638",0.00386984553682623,0.0100592247465627,0.0100336866532942,0.0130196641204669,0.0142509617464768,0.0142222991426237,0.0189607792267931,638
"result.639",-0.00766573896578748,0.0101991141815105,0.0101730934519608,0.0129600589087045,0.0144491439162167,0.0144199020040432,0.0188610182365227,639
"result.640",-0.0153068597180939,0.0101407054828897,0.0101148864831018,0.0130212778036928,0.01436639597582,0.0143373962460132,0.01897922828752,640
"result.641",0.0101336883439043,0.0102603188603254,0.0102340864198638,0.0138470515439817,0.0145358529378896,0.0145063567902994,0.0203766774148282,641
"result.642",-0.00277595600826874,0.0108502973565052,0.0108220074959391,0.0140708008806127,0.0153716788779619,0.0153397084490976,0.020637003811523,642
"result.643",0.00349110342053294,0.0109929896592931,0.0109641977728145,0.0139380415545482,0.0155738318867478,0.0155412567655517,0.0204296515189345,643
"result.644",-0.00753454853257551,0.0108803648985472,0.0108519693934781,0.0138191472697613,0.0154142757382871,0.0153821780900572,0.0202200178949366,644
"result.645",0.00433484793439742,0.0107945390234576,0.0107664448742995,0.0138818607951299,0.0152926857257754,0.0152609509341985,0.0203194708682311,645
"result.646",0.000380884414044935,0.0108087125534766,0.0107805686799551,0.0137801524352664,0.015312765447554,0.0152809707928938,0.0201409316526118,646
"result.647",-0.000537792730048281,0.0107357917209541,0.0107079034927082,0.0136043835082301,0.0152094580833264,0.0151779711611582,0.0199324616812207,647
"result.648",0.00503069774531184,0.0106165372160874,0.0105890661028312,0.0134708374075304,0.0150405095381032,0.0150095245107238,0.019739452883692,648
"result.649",0.00260595741591185,0.0104947183748507,0.0104676720950394,0.0134201822261678,0.0148679280827437,0.0148374539695126,0.0196429397570611,649
"result.650",-0.00331990818232608,0.0104439264827718,0.0104170569587794,0.0133117031563109,0.0147959709161327,0.0147657092923978,0.0195130647156775,650
"result.651",-0.000245501722804242,0.0103585982134646,0.0103320251285126,0.0131927294118836,0.014675085864603,0.0146451805008994,0.0192718780474539,651
"result.652",0.00173974924550535,0.0102713179100604,0.0102450473881177,0.0130600727038948,0.0145514353551093,0.0145218934693716,0.0190783114354723,652
"result.653",0.0103754071545108,0.0101676423976969,0.0101417304019051,0.0129350461463106,0.014404557658473,0.014375446292469,0.0188770063981331,653
"result.654",0.00165276543763238,0.0100721690044097,0.010046586325295,0.0132284728959963,0.014269299951259,0.014240583846977,0.0193106922773935,654
"result.655",0.00233125310483917,0.0102857664081526,0.0102594458456977,0.0131036786005975,0.0145719046257469,0.0145423026348155,0.0191596522039404,655
"result.656",-0.00299207338314211,0.0101581334144853,0.0101322542545361,0.0129948528986036,0.0143910862270857,0.0143620142801595,0.0189449847433308,656
"result.657",-0.00499190183003595,0.0101086483732118,0.0100829399618831,0.0129330136815476,0.0143209804835536,0.0142921134903062,0.0189248635438445,657
"result.658",0.00223394881737704,0.0100244002611802,0.00999898204427296,0.0128649707374712,0.0142016256970905,0.0141731069216533,0.0188413657278223,658
"result.659",0.00110409412920998,0.00999174372250167,0.00996643781983408,0.0127929304124556,0.01415536099028,0.0141269769485532,0.01873494067263,659
"result.660",0.00251281876809273,0.00988280957761134,0.00985787762775914,0.0125987007384374,0.0140010333585892,0.0139730977633761,0.0184472171993614,660
"result.661",-0.00196122850120606,0.00977141269638793,0.00974686203050368,0.0125068790111231,0.0138432167541325,0.0138157381518695,0.0184211861416939,661
"result.662",-0.00174401599948926,0.00965295734594207,0.00962881086321232,0.0123823995615909,0.0136754003755968,0.0136484059365571,0.0181545633473452,662
"result.663",0.0036832079342819,0.00958323864974631,0.00955932944165028,0.0122549580601838,0.0135766294963915,0.0135499191493622,0.0179781118132249,663
"result.664",0.00881105974300223,0.00950286509604581,0.00947922885502095,0.0121913848477834,0.0134627638190423,0.0134363801737223,0.0178835336751179,664
"result.665",0.00598302597398437,0.00946456003024565,0.00944105366604475,0.0124193411007838,0.0134084968112873,0.013382268561891,0.0182082505945238,665
"result.666",-0.000976620401838879,0.00957368245980916,0.00954980573876441,0.0124378549819226,0.0135630911869598,0.013536419729256,0.0181875431290507,666
"result.667",0.0019305956915554,0.00962608619857264,0.00960203122090064,0.0123554286700692,0.0136373318660574,0.0136104469991452,0.0180418735413177,667
"result.668",-0.00663157940504533,0.00951659140603311,0.00949290859069407,0.0123195460597409,0.0134822099616159,0.0134557705832137,0.0180185883068442,668
"result.669",-0.00286185301511743,0.00944578884986669,0.00942234607992276,0.0123425619128491,0.0133819035717195,0.0133557514007308,0.0180437072964787,669
"result.670",0.00174871405769217,0.00951387489271127,0.00949020129611,0.012317900970567,0.0134783614615301,0.0134519331150145,0.0179114470349495,670
"result.671",6.55114032248605e-05,0.00946924265495142,0.00944572042140379,0.0123862047694771,0.0134151307127368,0.0133888834775249,0.0181508105903498,671
"result.672",0.00518389999591662,0.00939094890889436,0.00936769173586782,0.0123238801157396,0.0133042115108921,0.0132782813284038,0.018210601439626,672
"result.673",-0.00308967588594555,0.00927729290538792,0.0092544194586921,0.0120850520663208,0.0131431943948499,0.0131177229747053,0.0179616927219214,673
"result.674",0.00664626798028412,0.00925734709129955,0.00923454085639008,0.0120151427681832,0.0131149370449393,0.0130895459508125,0.0184357701768224,674
"result.675",-0.00153815901726517,0.00922005473710641,0.00919737406260168,0.0121010192568678,0.0130621047515476,0.0130368636937632,0.0179835216510933,675
"result.676",0.00816207440706229,0.00925869878604857,0.0092358879975265,0.0119671128252841,0.0131168519986815,0.0130914554627495,0.0177002466720529,676
"result.677",0.000344025882348831,0.00918735442272833,0.00916478373536478,0.0121391365026627,0.0130157780274729,0.0129906683720336,0.0179331986001175,677
"result.678",-0.00430877273033303,0.00925595064013152,0.00923314910941286,0.011972595246004,0.0131129586845091,0.0130875732121254,0.0176627401467143,678
"result.679",0.00110045864630681,0.0091597200506115,0.00913724222910872,0.0119209889723943,0.0129766282530355,0.0129516295267607,0.0175903666124507,679
"result.680",-0.0029373368851493,0.00912513766805745,0.00910277595509257,0.0118060113257376,0.0129276351920922,0.0129027751349113,0.0174200172008314,680
"result.681",0.00472580092496511,0.00906851586311319,0.0090463439987829,0.0117477552859422,0.0128474187542835,0.01282278537726,0.0173764526180443,681
"result.682",0.00968362207783624,0.00900076118031023,0.00897881607196638,0.0117355996691081,0.0127514303041849,0.0127270675809186,0.0173462792698894,682
"result.683",-0.00202753644640108,0.00901270131701182,0.00899071628173687,0.0120699460285849,0.0127683459647372,0.0127439355925603,0.0178058932650374,683
"result.684",0.0121460726905926,0.00920227040989374,0.00917964956580164,0.0119243229859118,0.0130369095925644,0.0130117400174825,0.0175443417939745,684
"result.685",0.0016659985787566,0.00914446534292068,0.00912203875287076,0.0124962828896051,0.0129550168206052,0.0129300792836275,0.0183085003037248,685
"result.686",0.00311365197028124,0.00954176812535223,0.00951799983713641,0.0123999060840649,0.0135178779651639,0.0134913362955089,0.0181750386550852,686
"result.687",-0.00121908670743309,0.00946029111202762,0.00943679921331153,0.0123358882131135,0.0134024490102078,0.0133762380666624,0.0180810236285623,687
"result.688",-0.00489107081071527,0.00935336873352099,0.00933023857739812,0.0121469426691393,0.013250971459577,0.013225193162306,0.0177971620360955,688
"result.689",-0.0046179182917836,0.00927141236218887,0.00924855873530106,0.0121284987541457,0.0131348633953579,0.0131094156631306,0.0177750785083741,689
"result.690",0.00184545849282802,0.00927569378509219,0.00925282572841724,0.0121365343644398,0.013140928911902,0.0131154639337936,0.0178089086679873,690
"result.691",-0.00184545849282802,0.00921228466939539,0.00918963013894114,0.0119782012579978,0.0130510968517896,0.0130258870305866,0.0175689657975254,691
"result.692",0.00455451835070164,0.00916428105622202,0.00914178791256148,0.0119536531789873,0.0129830898560002,0.0129580728284182,0.0175195546616857,692
"result.693",-0.01053853708214,0.00910438365904298,0.00908209156968809,0.0119474134019741,0.0128982328677623,0.0128734559497659,0.0175652939285375,693
"result.694",-0.00421666531675768,0.00908204454628248,0.00905982735029198,0.0122807780977146,0.0128665849177949,0.0128418974210476,0.0180880237135955,694
"result.695",0.00278460317576634,0.00931586117568628,0.0092928576548772,0.0122722471033306,0.013197834285954,0.0131722073874059,0.0181107254628555,695
"result.696",0.00275545240131425,0.00925043110542134,0.00922764816636601,0.012099400707248,0.0131051391278234,0.0130797758730026,0.0179427631113128,696
"result.697",0.0127385071355572,0.0092065267228989,0.0091838915624507,0.0120134011220708,0.0130429395357581,0.0130177528567614,0.0179347740656856,697
"result.698",-0.00765330585520552,0.00921503626472742,0.00919237247661187,0.0125181626622846,0.0130549950527765,0.0130297741707963,0.0186722177555565,698
"result.699",-0.000721829246900896,0.0095293318358145,0.00950560577528137,0.0126616490336367,0.0135002594020008,0.013473768270778,0.018853857311114,699
"result.700",-0.0160353273139258,0.0095877155887294,0.00956379115795158,0.0125598141947455,0.0135829720016787,0.0135562434313599,0.018695275127604,700
"result.701",-0.0041089005913566,0.00956172299924418,0.00953788692320501,0.0132613829779296,0.0135461481501622,0.0135195253447549,0.0197789314101748,701
"result.702",-0.000411825792602016,0.0100696608813493,0.0100440868425196,0.0131878107050453,0.0142657466788663,0.0142370409426675,0.019663639927402,702
"result.703",-0.0034746619894257,0.0100054577940867,0.00998010473693256,0.0131733738439248,0.0141747897946445,0.0141463491883016,0.0197205739095976,703
"result.704",0.00249865739622468,0.00995393113907284,0.00992875516300984,0.013156617135295,0.0141017916851283,0.0140735634788811,0.0197041534529513,704
"result.705",0.00266555795493506,0.00987342335086083,0.00984852357174049,0.0130248600214057,0.0139877358370128,0.0139598388100595,0.019448816958447,705
"result.706",0.00602016738672795,0.00978481730046354,0.00976022081446359,0.0129352483477246,0.013862207134089,0.0138346736267536,0.0193851638612569,706
"result.707",-0.00560903666541979,0.00972001993287819,0.00969564478537421,0.0129462421630901,0.0137704083295134,0.0137431400125578,0.0194236997839952,707
"result.708",0.0010162734204151,0.00973038816643879,0.00970597762871961,0.0129699299958207,0.0137850970658135,0.0137577863528335,0.0194256521826819,708
"result.709",-0.0020985480575888,0.00971641208315788,0.00969204924809475,0.0128524973333777,0.013765297067998,0.013738043500318,0.0192880062184951,709
"result.710",-0.0156060354299257,0.0096444235330253,0.00962030611805886,0.0127810702689213,0.0136633104735964,0.0136363508431643,0.0194054827777487,710
"result.711",-0.00235655925571354,0.00971777117947425,0.00969340370640026,0.013636026296181,0.0137672225075889,0.0137399633839905,0.0207064865744356,711
"result.712",-0.00256105591763411,0.0102443743589546,0.0102181971034199,0.0135673037665119,0.0145132642707821,0.0144838343995488,0.0206170589563244,712
"result.713",0.00603889836281724,0.0100008914361283,0.0099755540818407,0.0132783707885903,0.0141683206089667,0.0141398988395665,0.0203137273015505,713
"result.714",0.00862018363267669,0.00994060498440064,0.00991547476699139,0.0132850899563175,0.0140829124449269,0.0140547391153731,0.0202881793235378,714
"result.715",0.0145975362612223,0.00994511799118669,0.00991997227905728,0.0134298406019806,0.0140893060476728,0.0140611141362612,0.0205140740792691,715
"result.716",-0.000687258143073244,0.0100687743528525,0.0100432033678928,0.014027296159279,0.014264490728813,0.0142357886571673,0.0213640609806755,716
"result.717",0.00497184654696792,0.0105804200303012,0.010553075005312,0.0140842005492668,0.0149893421125782,0.0149585087502047,0.0214424160530037,717
"result.718",0.0027964816205559,0.0103808623228261,0.0103542119511886,0.0139375205723764,0.0147066275568264,0.0146766293232545,0.0213090760069576,718
"result.719",-0.00029852035368183,0.0103569714232279,0.0103304039837511,0.0138677664058891,0.0146727811814955,0.0146428826011729,0.0211824256176781,719
"result.720",-0.00277591305271052,0.0103758902161459,0.01034925710821,0.0138564119723286,0.0146995835446049,0.014669606056394,0.0210680125442714,720
"result.721",0.00558671515467779,0.0101168212619527,0.0100910846650706,0.0135932813661133,0.0143325590622041,0.0143036582404292,0.0208705461108244,721
"result.722",-0.00732024009111854,0.0101561622583048,0.0101302899040192,0.0136885306768387,0.0143882936787563,0.0143592299017357,0.0209755988953606,722
"result.723",-0.004207169053287,0.0100702792330409,0.0100447030640893,0.0136107430151847,0.0142666227012782,0.0142379144090157,0.0209541922147393,723
"result.724",-0.0087716675095475,0.010104229486835,0.0100785363122853,0.0136130542573878,0.0143147202217406,0.0142858715152485,0.0210286301741135,724
"result.725",0.00151787186136421,0.0100762245835639,0.0100506279321237,0.0137268410282238,0.0142750455136635,0.0142463126427188,0.0211658229149386,725
"result.726",0.00235891686959011,0.0102899257515006,0.0102635907802906,0.0138909666322494,0.0145777971914711,0.0145481778930119,0.0213244432119846,726
"result.727",0.00695773482596795,0.0102437030929323,0.0102175281602044,0.0138400407805097,0.0145123132843352,0.01448288620265,0.0215463844971454,727
"result.728",0.0168582418702563,0.0101783094789951,0.0101523606387204,0.0139044151994555,0.0144196697741066,0.0143905141746004,0.021613066068882,728
"result.729",-0.0030016997287845,0.0102479345258146,0.0102217449502646,0.01467230274648,0.0145183079797206,0.014488863312728,0.022786676347607,729
"result.730",-0.00835489180446292,0.0106164468180836,0.01058897602055,0.0144900492420227,0.0150403814707332,0.0150093968231388,0.0224769166455269,730
"result.732",0.00299650055985889,0.0107247723390387,0.0106969227035805,0.0145760755007545,0.0151938468613722,0.0151624063868852,0.0225177504111233,732
"result.733",-0.0121052123364471,0.01055511847769,0.0105278617162625,0.014416527185286,0.0149534972569896,0.0149227700480097,0.0223794207225067,733
"result.734",0.00170747973591734,0.0106914304605041,0.010663697534703,0.0149214103218671,0.0151466112296461,0.0151153112057258,0.0229866923353087,734
"result.735",0.00555602040248537,0.0108789373125759,0.0108505468251323,0.0147255153795107,0.0154122532690124,0.0153801616634652,0.0227394403197535,735
"result.736",-0.000537028106396775,0.0106263815021279,0.0105988760023124,0.014563838991656,0.0150544559949495,0.0150234296016336,0.022553538434363,736
"result.737",-0.00221560048943559,0.0107907549769024,0.0107626741003131,0.0145458313699157,0.0152873248451968,0.0152556060318219,0.022467108929589,737
"result.738",-0.0043594444857904,0.0106618020984328,0.0106341728046502,0.0144091887997437,0.015104636558128,0.0150734612299814,0.0222253186491668,738
"result.739",0.00794929366255825,0.0105624432192215,0.0105351609113242,0.0143266564203756,0.0149638742605802,0.0149331163284288,0.0220794914364234,739
"result.740",-0.00216956917847355,0.0105573348738304,0.010530070382778,0.014552902308493,0.0149566372381926,0.0149259007333669,0.0224675157332821,740
"result.741",0.00126792259785091,0.010590061377961,0.0105626827050642,0.0144198686580569,0.0150030010654447,0.0149721272321059,0.0222646666608154,741
