"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"result.93",-0.121686679839641,0.987202913249221,0.079386242287762,-0.153651871685512,0.984047264214311,0.0926424755892303,5.10742189322546,-0.258710635721695,0.972508096631874,0.150143228043704,116
"result.94",-0.09726533324015,0.989769092323459,0.0736191041010282,-0.111680419180331,0.988222260809688,0.0966134472371227,2.1167677442897,-0.24290560382716,0.974180716282964,0.145531660348141,117
"result.95",-0.128287617414151,0.986532824504461,0.0818947377826969,-0.139978500576405,0.985235986013786,0.0878334430604225,2.86032062425502,-0.264461476074665,0.9718943178383,0.151208380468102,118
"result.97",-0.0976604236885365,0.990098250149977,0.0718900231746214,-0.143063507008168,0.984889306323344,0.112464843462979,2.23569411520421,-0.27358154936261,0.970936861485437,0.154082457951191,120
"result.98",-0.0966550967125464,0.990098937221277,0.0630606302275405,-0.0948876248546872,0.990097015784274,0.0661544843196589,9.08507010113448,-0.278549229810311,0.970407467929108,0.155547484096134,121
"result.100",-5.00924334729046,0.484857890319751,0.484814088742185,-0.0938599317514524,0.990098990792554,0.0603433442790413,10.0485422992233,-0.271509494512598,0.971153619716695,0.154093386485151,123
"result.101",-0.0970936767756147,0.989963536616097,0.0664394879242424,-0.0962741458537739,0.98987490923675,0.0646990472894413,6.41517022779091,-0.270369680259773,0.9712555039437,0.153606795215169,124
"result.102",-0.0958430521188057,0.990098983160602,0.0600064188084696,-0.245515318009739,0.974544861391353,0.146902497946144,2.20440734034532,-0.259142649101675,0.972457063969491,0.150310710138855,125
"result.104",-0.0961856443631492,0.99009894445193,0.0658806547464173,-0.999377774086384,0.896219134042579,0.336344363437448,2.20965145440053,-0.27345286806367,0.970939071031929,0.154592672032843,127
"result.105",-0.0944067048285242,0.990098989519633,0.0614494117625651,-0.092960307019188,0.990098972885786,0.0693549384217548,4.57152155348738,-0.27028971820782,0.971285520508307,0.153442669746465,128
