"","V1","V2","V3"
"result.605",0.0134240785635637,0.0134243573941646,605
"result.606",0.0130536094025331,0.0132660465442385,606
"result.607",0.0127631183168891,0.012974047613973,607
"result.608",0.0124301641123883,0.0127415461041593,608
"result.610",0.0126870005203977,0.0126338936670507,610
"result.611",0.0133347163215552,0.0127025954936855,611
"result.612",0.0132879880738898,0.0131540517810649,612
"result.613",0.012856493175059,0.0131553556251802,613
"result.614",0.0128555426462646,0.0128261987323484,614
"result.615",0.0124883566534344,0.0128022823637721,615
"result.616",0.0130291682178967,0.0125477457757412,616
"result.617",0.0133863568416926,0.0129144858815025,617
"result.618",0.0132517939596068,0.0132021972701253,618
"result.619",0.0128094535798868,0.0131088061557207,619
"result.620",0.012558758499008,0.0127962367776959,620
"result.621",0.0125780952655512,0.012591702056362,621
"result.623",0.014783601456398,0.0124177500094262,623
"result.624",0.0137650760042829,0.0141121451335877,624
"result.625",0.0137428129967729,0.0136115902075105,625
"result.626",0.0134525678290845,0.0135299423354027,626
"result.627",0.0129816576698794,0.013310554257707,627
"result.628",0.0128668850084549,0.0129752534907013,628
"result.629",0.0129629659423354,0.0128478336861875,629
"result.630",0.0126056650811142,0.0128896257868192,630
"result.631",0.0124449608725913,0.0126519781264776,631
"result.632",0.012202916658732,0.0125031847212753,632
"result.634",0.0118880080977797,0.0121590284711672,634
"result.635",0.013009000255263,0.0121036839954982,635
"result.636",0.012710039223754,0.0128591741173594,636
"result.638",0.0122072390707805,0.0125084530791,638
"result.639",0.0131149762712848,0.0123594979010093,639
"result.640",0.013268548722935,0.0129748055104031,640
"result.641",0.0155826952068816,0.0132004997088373,641
"result.643",0.0144689042471387,0.0143166531528252,643
"result.645",0.0145136849657631,0.0137918314043688,645
"result.646",0.0145561293404054,0.0140950137596079,646
"result.647",0.0139981345514102,0.0141536312847634,647
"result.648",0.0134351686409009,0.0137619095795074,648
"result.649",0.0132211404585209,0.0133126080966051,649
"result.650",0.0128164187896391,0.0131490846862263,650
"result.651",0.012517557403155,0.0128294275241601,651
"result.652",0.0123051053348232,0.0125989993482207,652
"result.653",0.0121519424967808,0.0124033286196337,653
"result.654",0.0121279418280144,0.0123095218366203,654
"result.655",0.0119904415488126,0.0122607917974236,655
"result.656",0.0120922181455856,0.0121797366967584,656
"result.657",0.0122635122947035,0.012222552257505,657
"result.658",0.012098411275814,0.012356097942309,658
"result.660",0.0155721640396358,0.0141825268422267,660
"result.661",0.0145165252115154,0.0149018672444541,661
"result.662",0.014550782394328,0.0141219850708083,662
"result.663",0.015272454498848,0.0141616466876755,663
"result.665",0.0139611748935644,0.0140837396115856,665
"result.666",0.0135399983894329,0.0136814000469556,666
"result.667",0.0149432505262955,0.0133869426594302,667
"result.668",0.0148355982854119,0.0144756067960472,668
"result.670",0.0139389267413492,0.0142086640368504,670
"result.672",0.0128770085398125,0.0131822209315331,672
"result.673",0.0127673569147978,0.0128401314776951,673
"result.675",0.0123070908198418,0.0125801577513229,675
"result.676",0.0127044693534629,0.0124250303869857,676
"result.677",0.012860594400795,0.0127320675813749,677
"result.679",0.0124038424281995,0.0126114831770749,679
"result.680",0.0122887870686875,0.0124609708720627,680
"result.681",0.0128016938625521,0.0123851221304747,681
"result.682",0.0130226399279626,0.012795088072501,682
"result.684",0.0130638248088428,0.0127686645207845,684
"result.685",0.0133111329929082,0.0129995401516041,685
"result.686",0.0128455589448324,0.0131794231461484,686
"result.687",0.0125004780579863,0.012784480257146,687
"result.688",0.0157126943649001,0.0125898988084785,688
"result.692",0.0155446876282622,0.0138585863899507,692
"result.693",0.0145724726945504,0.0149732954934976,693
"result.694",0.0145880870705397,0.014122864217974,694
"result.695",0.0139429512555982,0.0141828000661022,695
"result.696",0.0151366007607712,0.0136758415574363,696
"result.697",0.0146222381666737,0.014640633100008,697
"result.698",0.0138201496331545,0.0141876888948573,698
"result.699",0.0136206437428129,0.0135669831526926,699
"result.700",0.0142712090861315,0.0134467679279382,700
"result.701",0.0148419191351414,0.0139714707963563,701
"result.702",0.0141723353744374,0.0143980659848424,702
"result.703",0.0134791920218449,0.0138407170037951,703
"result.704",0.0129589064753235,0.0132958168466715,704
"result.705",0.0132600265597475,0.0129498732511664,705
"result.706",0.0131752670034877,0.0131763064954029,706
"result.707",0.0134712599607473,0.0131272596974767,707
"result.709",0.0127461561556102,0.0129688619814701,709
"result.710",0.0125324749982441,0.0127787920338065,710
"result.712",0.0123330342977133,0.0125843725962014,712
"result.713",0.0121718432739647,0.0124632587234785,713
"result.715",0.0121058277561653,0.0122826794879316,715
"result.716",0.01198856518898,0.0122777177864819,716
"result.717",0.0120876208494636,0.0121828601047511,717
"result.718",0.0119818767152195,0.0122410757179878,718
"result.719",0.0123188509780412,0.0121502367691804,719
"result.720",0.0127130757472236,0.0124118515167098,720
"result.721",0.0126289177720155,0.0126340407296013,721
"result.722",0.0123291376182809,0.0126037765240383,722
"result.723",0.0133232938250564,0.0124373342499169,723
"result.724",0.013219746340316,0.0131333420461672,724
"result.725",0.0133754659263995,0.0131450947965206,725
"result.726",0.0128033455190496,0.0130280060283994,726
"result.727",0.0124943931066961,0.0127834544583223,727
"result.728",0.0130731579008534,0.0125268093057045,728
"result.729",0.0146167038058066,0.0129685282267715,729
"result.730",0.0140352775255049,0.0141503203375564,730
"result.731",0.013924036970102,0.0137914478176029,731
"result.732",0.0141913327340983,0.0136905613895593,732
"result.733",0.0137798457579131,0.0138760836463732,733
"result.734",0.0143633588390691,0.0135931060468621,734
"result.735",0.013776173463769,0.0139881182875783,735
"result.736",0.013422239456542,0.0135857676706834,736
"result.737",0.0129876256331642,0.0133035103320438,737
"result.739",0.012508198806485,0.0126675211528848,739
"result.740",0.0125009159506444,0.0125280661366745,740
"result.742",0.0139605484139364,0.0134478712425121,742
"result.743",0.0134493339935352,0.0136985913150554,743
"result.745",0.0134503819280169,0.0129576562213956,745
"result.746",0.0129343339659918,0.0132650110274781,746
"result.748",0.0126846758428824,0.0128664673464627,748
"result.749",0.0131674901995584,0.0127047245773397,749
"result.750",0.0129036436193871,0.0130305901640568,750
"result.752",0.0147269524998005,0.0134270881602205,752
"result.754",0.0145382578960713,0.0141058555539999,754
"result.755",0.0137693406593167,0.0141394579891951,755
"result.756",0.0143348850226009,0.0136127387136966,756
"result.757",0.0142280834990444,0.0139750955575337,757
"result.758",0.0155884282039682,0.0139521100905071,758
"result.759",0.0146613591723201,0.0149781638279407,759
"result.760",0.0140455004705634,0.0143288181163186,760
"result.761",0.0181714096512649,0.0138926580082952,761
"result.762",0.0168090397609934,0.0170187070359376,762
"result.763",0.0197716708913121,0.0163296793895356,763
"result.764",0.0184648425680295,0.018532100891882,764
"result.765",0.0173608985247345,0.0175117194938039,765
"result.766",0.0162716435765328,0.0165729548308704,766
"result.767",0.0154144579636639,0.0156575757899944,767
"result.768",0.0145270987182617,0.0149134733414726,768
"result.769",0.0167327430737154,0.0144732417886715,769
"result.770",0.0157077676802843,0.0158907241042456,770
"result.771",0.0148163891018798,0.0152246215705034,771
"result.772",0.0141701891469401,0.0144710044750482,772
"result.773",0.0134630852865362,0.0138240555138722,773
"result.774",0.0184857561192396,0.0138792697314543,774
"result.775",0.0176571041665937,0.0169509131111525,775
"result.776",0.0192543845572001,0.0170678905147028,776
"result.777",0.0178147466763458,0.0181061510309135,777
"result.778",0.0173985185008706,0.017182634250581,778
"result.779",0.0165955470788878,0.0167020188379823,779
"result.780",0.0158263920874409,0.0159892211983461,780
"result.781",0.0169695646258589,0.0155559242088756,781
"result.782",0.015725471876944,0.016161661611811,782
"result.783",0.0165634289276487,0.015454036788789,783
"result.784",0.0180903091986994,0.0160173205234102,784
"result.785",0.017976364442352,0.0171636990674742,785
"result.786",0.0200375576832497,0.0173724445960701,786
"result.787",0.0204057508317638,0.0189696323934001,787
"result.788",0.0240457232019087,0.0197257189711948,788
"result.789",0.022094208561835,0.0225297884624567,789
"result.790",0.0203712749647084,0.0208461411192005,790
"result.791",0.0188984378947814,0.0193578925612385,791
"result.792",0.0181670521076724,0.0179905129694973,792
"result.793",0.0209770362264157,0.0179722049766227,793
"result.794",0.0193214534944601,0.0197488065339755,794
"result.795",0.0196467135782066,0.0186996801415447,795
"result.796",0.0186213944494903,0.0187802111923716,796
"result.797",0.0194387868822397,0.0181941178304683,797
"result.798",0.0183277766386706,0.0185493757060797,798
"result.799",0.0172251590712422,0.0176893919153329,799
"result.800",0.0169903435870345,0.0167292053251558,800
"result.801",0.0166381822301423,0.0165307715319827,801
"result.802",0.0157560380512463,0.0161083959986641,802
"result.803",0.0159414972773289,0.0155064682295958,803
"result.804",0.0150289875654987,0.0154466237076676,804
"result.805",0.0152744345201018,0.0148366738053127,805
"result.806",0.0152927518384497,0.0149194094250262,806
"result.807",0.01449836587338,0.0148943987628698,807
"result.808",0.0140856788994618,0.0142839998143458,808
"result.809",0.0144617695947065,0.0139206291096414,809
"result.810",0.0181654100068633,0.0145181977717854,810
"result.811",0.0193144948593381,0.0170386733914469,811
"result.812",0.0180649759063304,0.0183846095374278,812
"result.813",0.0171261957697435,0.0174704337234246,813
"result.814",0.0175561043730189,0.0167170071299338,814
"result.815",0.0165766942586466,0.0169731183093873,815
"result.816",0.0158258232393299,0.0162480727919743,816
"result.817",0.0159863244515815,0.0156469195644959,817
"result.818",0.0152703713737618,0.0155779017740727,818
"result.819",0.0157426531135548,0.0150914479135551,819
"result.820",0.0153874769349382,0.0153012859457178,820
"result.821",0.0155356497148102,0.0150974436910261,821
"result.822",0.0147129850479766,0.0151194093088733,822
"result.823",0.0141498842064489,0.0145363539081913,823
"result.824",0.0146487614046822,0.0140827731521611,824
"result.825",0.0139201944136706,0.0143001436548715,825
"result.826",0.0138170268309623,0.0138134333993989,826
"result.827",0.0132938496865084,0.0136457158431611,827
"result.828",0.0129775090946383,0.0132218929188994,828
"result.829",0.0126584352733123,0.01292647685856,829
"result.830",0.0123576508853274,0.0126415917464371,830
"result.831",0.0120828458880649,0.0123726451922366,831
"result.832",0.0133690709750181,0.0122127047573528,832
"result.833",0.0128463588930193,0.0131620622128779,833
"result.834",0.0139099515882255,0.0128626505666958,834
"result.835",0.0136554520187647,0.0136442495225069,835
"result.836",0.0155442150421339,0.0135641815937291,836
"result.837",0.0148797170961861,0.0149971167899494,837
"result.838",0.0143102033916805,0.014620285602696,838
"result.839",0.0146349821411451,0.0141733073341399,839
"result.840",0.0139999181950534,0.0143438399583928,840
"result.841",0.0135574359527116,0.0138884811628017,841
"result.842",0.0131417730906557,0.0134895053354924,842
"result.843",0.0130248861386548,0.0131146616926188,843
"result.844",0.0132884784738585,0.0129891806534417,844
"result.845",0.0139605114352895,0.0131900724953127,845
"result.846",0.0133776915028239,0.0137189821056225,846
"result.847",0.0132386738360216,0.0133302702902753,847
"result.848",0.013209011226512,0.0131782422086033,848
"result.849",0.0129011580626221,0.0131359688906869,849
"result.850",0.0127008261635825,0.0128870717743794,850
"result.851",0.0132478608106777,0.0127220214120811,851
"result.852",0.0127960283728447,0.0131222095775101,852
"result.853",0.0125731151157428,0.0128010105160072,853
"result.854",0.0126755197831866,0.0125915080383479,854
"result.855",0.0133428466177794,0.0126864047870399,855
"result.856",0.0131163911487478,0.0132129877220493,856
"result.857",0.0137009820941989,0.0130673879052878,857
"result.858",0.0141435629814704,0.0135457542652873,858
"result.859",0.0136682047004081,0.0139270388787551,859
"result.860",0.0132309050145434,0.0135612457909318,860
"result.861",0.0129417378168208,0.0131816380683532,861
"result.862",0.0126053203927063,0.0129226770632656,862
"result.863",0.0125461451151185,0.0126392730969016,863
"result.864",0.0124431490164892,0.0125733936463277,864
"result.865",0.0122477405061866,0.0124845004138834,865
"result.866",0.0123543279607574,0.0123295510504349,866
"result.867",0.0124303281249747,0.0124060696305648,867
"result.868",0.0140727048701905,0.0125272797213469,868
"result.869",0.0134342400721588,0.0137945422523202,869
"result.870",0.0136239027591148,0.0133794851928783,870
"result.871",0.0139510384772243,0.0135080065583324,871
"result.872",0.0137124467764258,0.0137696145083552,872
"result.873",0.013483690776732,0.0135961687236019,873
"result.874",0.0138043350850519,0.0134141709483444,874
"result.875",0.013309051135009,0.0136374862277009,875
"result.876",0.0134652223055004,0.0132874980711861,876
"result.877",0.0130359717024022,0.013357310155989,877
"result.878",0.0143995440223565,0.0130632807925579,878
"result.879",0.0136497990187136,0.0140191068554785,879
"result.880",0.0160189218914622,0.013643078879916,880
"result.881",0.0160971064074039,0.0153635631112579,881
"result.882",0.0153762041832588,0.0155664981119017,882
"result.883",0.0153749889556048,0.015105043012575,883
"result.884",0.0149614028428867,0.0150277807169559,884
"result.885",0.0144319240728966,0.0147186287479499,885
"result.886",0.0138921640068713,0.0142651051398772,886
"result.887",0.0139279343226023,0.013823984407729,887
"result.888",0.0138066458960666,0.0137720921474838,888
"result.889",0.0167916675733955,0.0137551317455049,889
"result.890",0.016238412428864,0.0160059222379161,890
"result.891",0.0165527305093414,0.0157763217090476,891
"result.892",0.0158142865547302,0.0160423066719559,892
"result.893",0.0155963349705155,0.0154746317099281,893
"result.894",0.0157232808019944,0.0152535084077314,894
"result.895",0.0175829452107983,0.0153665708154094,895
"result.896",0.0166388447757817,0.0168009235547757,896
"result.897",0.015826377249003,0.0161791813574368,897
"result.898",0.0150804627240589,0.0154993986073251,898
"result.899",0.0185034454935058,0.014940650494502,899
"result.900",0.0174410747655404,0.0174683871772103,900
"result.901",0.0164723179991845,0.0168947626328659,901
"result.902",0.0156803864257194,0.0161029600542619,902
"result.903",0.0161634410347139,0.0154282241118082,903
"result.904",0.0163504465090786,0.015551231816481,904
"result.905",0.0171784928356913,0.0159852905061157,905
"result.906",0.0160759164596981,0.0165077312148512,906
"result.907",0.0154082782240233,0.0157728763738234,907
"result.908",0.0148946532273695,0.0151801687393984,908
"result.909",0.0143289173796835,0.0146328263104394,909
"result.910",0.0175522495368665,0.0145160268396651,910
"result.911",0.0189787562518209,0.0164539395043377,911
"result.912",0.0183602354834753,0.0178364164212965,912
"result.913",0.017624625468563,0.0176504716032539,913
"result.914",0.0175718261755726,0.0171982024920325,914
"result.915",0.0173054360097273,0.0170432034488002,915
"result.916",0.0163887217315942,0.0168090420451321,916
"result.917",0.0222001843666828,0.0164357233411963,917
"result.918",0.0192938957355278,0.0197486231702371,918
"result.919",0.0202931304822627,0.0190322179487694,919
"result.920",0.0188086298752926,0.0192543197788595,920
"result.921",0.0189889534579052,0.018450631304141,921
"result.922",0.0187372332140757,0.0183677079830673,922
"result.923",0.0175919107146423,0.0180557950657416,923
"result.924",0.0271104411986104,0.0179690868672893,924
"result.925",0.027728962726162,0.0239679291587933,925
"result.926",0.0293607284424485,0.0260898538855869,926
"result.927",0.0272997193599459,0.027315409663963,927
"result.928",0.0263455755755874,0.0260805663600152,928
"result.929",0.0250614891846196,0.0252833026412347,929
"result.930",0.023908525029584,0.0241247043292319,930
"result.931",0.0226475040842497,0.0230794801954701,931
"result.932",0.0232243959885286,0.0220860604075952,932
"result.933",0.0216492114849253,0.0221062646892491,933
"result.934",0.0230757629784327,0.0212561772758662,934
"result.935",0.0257387383877885,0.0221640246027519,935
"result.936",0.0234530050601759,0.023879632551548,936
"result.937",0.0427428603508915,0.0243645376745789,937
"result.938",0.0373425264624936,0.0373261838311336,938
"result.939",0.0421077850560517,0.0363565514854898,939
"result.940",0.03870981222505,0.0388660925810811,940
"result.941",0.0366722695724012,0.0368232483373347,941
"result.942",0.0348458922228991,0.0350228385763742,942
"result.943",0.0335467697735642,0.0334077581415997,943
"result.944",0.03174341525722,0.0321175819978308,944
"result.945",0.0308196423553548,0.0306043052416598,945
"result.946",0.0291333974708841,0.0295503660837042,946
"result.947",0.0275464102801123,0.0279131935955732,947
"result.948",0.026642702560312,0.0265186393360821,948
"result.949",0.0253201061066926,0.0257085627778579,949
"result.950",0.0239615873667171,0.0244118198707994,950
"result.951",0.0270752310596649,0.0240853502939373,951
"result.952",0.0249488957869757,0.0254246937694447,952
"result.953",0.0238028211632725,0.0241840877770798,953
"result.954",0.0227941001788742,0.0230021604773114,954
"result.955",0.021497261770939,0.0219996829951086,955
"result.956",0.020865911103387,0.0209179658340233,956
"result.957",0.0229008378577891,0.0208059533594351,957
"result.958",0.0218616799228845,0.0217770693626917,958
"result.959",0.0212106542413451,0.0211690387360406,959
"result.960",0.0216603871472173,0.0207051960461158,960
"result.961",0.021443998298502,0.0207885822783211,961
"result.962",0.0205787455696486,0.020729549517533,962
"result.963",0.0224883076807933,0.0203216511320861,963
"result.964",0.0211760706789708,0.0214276337836523,964
"result.965",0.0201901467860815,0.020665873891538,965
"result.966",0.0222462323542965,0.0200022326774345,966
"result.967",0.0210362850710457,0.0211938009080725,967
"result.968",0.0200215321245834,0.0205226565499501,968
"result.969",0.0192485035196659,0.0195856231797151,969
"result.970",0.0248325872307145,0.0194932230086735,970
"result.971",0.0224690171365605,0.0229562318271448,971
"result.972",0.0216344870671401,0.0219846745910175,972
"result.973",0.0206326854734715,0.0211243627421354,973
"result.974",0.0198412220211794,0.0202571086963914,974
"result.975",0.0189684724014162,0.0194221784668898,975
"result.976",0.0181775721848493,0.0186293714257246,976
"result.977",0.0176247113017674,0.0180219554343566,977
"result.978",0.0168991789414779,0.0173060723291414,978
"result.979",0.0204572584103256,0.0171068548922122,979
"result.980",0.0189023933581003,0.0192964645514664,980
"result.981",0.0185570403985362,0.0187879194522154,981
"result.982",0.0189965810228002,0.0184180715189584,982
"result.983",0.0185304251081572,0.0184727570519172,983
"result.984",0.0177078428415385,0.0181729913320439,984
"result.985",0.0172638895003174,0.0175887755851605,985
"result.986",0.0166620716177635,0.0170979387030101,986
"result.987",0.0164837299361021,0.0165343102346824,987
"result.988",0.0158551118364899,0.0162305451729949,988
"result.989",0.0154905512526434,0.0157530328437403,989
"result.990",0.0149428949311558,0.0153225000405612,990
"result.991",0.0145700022681184,0.0148811804340951,991
"result.992",0.0141359811065485,0.014473391443822,992
"result.993",0.0137230693399178,0.0140616458695675,993
"result.994",0.0133372632866397,0.0136596621970071,994
"result.995",0.0134654462753253,0.0133388865250552,995
"result.996",0.0129777883469022,0.0133160941839847,996
"result.997",0.0126819839736323,0.0129588524314315,997
"result.998",0.0123703418944842,0.0126582206953643,998
"result.999",0.0122105452680574,0.0123739693824874,999
"result.1000",0.0120133493447887,0.0121949798632599,1000
"result.1001",0.0117593714165587,0.0120082872829315,1001
"result.1002",0.0116538550718863,0.011784780944744,1002
"result.1003",0.0115718586362309,0.0116653197401675,1003
"result.1004",0.0120219340326922,0.0116219256299175,1004
"result.1005",0.0116730761333753,0.0119414096992259,1005
"result.1006",0.011555707100409,0.0117111015692259,1006
"result.1007",0.011397778144969,0.0115809748157645,1007
"result.1008",0.0115994239022368,0.0114602389689011,1008
"result.1009",0.0114346765451313,0.0115706629728507,1009
"result.1010",0.0112892346776742,0.0114663438904401,1010
"result.1011",0.011689241385811,0.0113569637903694,1011
"result.1012",0.0114271457543977,0.0116366035731303,1012
"result.1013",0.0112273892292152,0.0114664428858262,1013
"result.1014",0.0112018868980035,0.0112725931982922,1014
"result.1015",0.0114778230718354,0.0112454511566753,1015
"result.1016",0.0112176186656377,0.011457388867349,1016
"result.1017",0.0110420306111419,0.0112562460187675,1017
"result.1018",0.0108823259549773,0.0110765164060709,1018
"result.1019",0.0107275368558818,0.0109269398403242,1019
"result.1020",0.0108108788614535,0.0107548800204356,1020
"result.1021",0.0125894511842754,0.0109499355075471,1021
"result.1022",0.0123669249821568,0.0123868894309354,1022
"result.1023",0.0123517020546038,0.0123369958145574,1023
"result.1024",0.0120176602590783,0.0123070735484347,1024
"result.1025",0.011752855121896,0.0120280385847806,1025
"result.1026",0.0119423204117631,0.0117903302848319,1026
"result.1027",0.0116316336233271,0.0118999290914346,1027
"result.1028",0.0116129257454008,0.0116654423967546,1028
"result.1029",0.0113600416131874,0.0116088046590406,1029
"result.1030",0.0111770793918138,0.0114065516455568,1030
"result.1031",0.011016171491263,0.0112044506688065,1031
"result.1032",0.0110527075355384,0.0110596858821523,1032
"result.1033",0.0109152009701371,0.0110690297256966,1033
"result.1034",0.0107362061105313,0.010942404641888,1034
"result.1035",0.0107880799502798,0.0107739921793453,1035
"result.1036",0.0106806379801671,0.010782280076036,1036
"result.1037",0.0105749224455852,0.0106965977997291,1037
"result.1038",0.011216681286922,0.0106486495945219,1038
"result.1039",0.0110704827022031,0.0111069908901626,1039
"result.1040",0.011132269729411,0.0110701028328108,1040
"result.1041",0.0109141939475238,0.0110982579332912,1041
"result.1042",0.0109655664892125,0.0109493516708525,1042
"result.1043",0.0108427345694627,0.010937459178642,1043
"result.1044",0.0106508781120807,0.0108460174014979,1044
"result.1045",0.0106709889988875,0.0106723611399886,1045
"result.1046",0.0111061948899785,0.0106887373179134,1046
"result.1047",0.0109710758644615,0.0110146611442659,1047
"result.1048",0.0108764851391172,0.0109614674391665,1048
"result.1049",0.0106589185348137,0.0108627499080498,1049
"result.1050",0.0111451322667645,0.0107132009776123,1050
"result.1051",0.010834173894364,0.0110405339596085,1051
"result.1052",0.0112469557687831,0.0108716419092403,1052
"result.1053",0.0123181914034305,0.0112242472336916,1053
"result.1054",0.0117879957727168,0.0120648989769094,1054
"result.1055",0.0118134385682803,0.0117889606379933,1055
"result.1056",0.0123031306671351,0.011785673397803,1056
"result.1057",0.0120546870273079,0.0121556460389272,1057
"result.1058",0.0119636099528735,0.0120314254836629,1058
"result.1059",0.0116300395118385,0.0118928040667967,1059
"result.1060",0.0115887575092615,0.0116345142610115,1060
"result.1061",0.0114065062249102,0.0115531469146148,1061
"result.1062",0.0111469303631389,0.0113845473014109,1062
"result.1063",0.0115849171408858,0.0111751872871437,1063
"result.1064",0.0115094156438854,0.011469371039901,1064
"result.1065",0.0112061469933675,0.0114478827769702,1065
"result.1066",0.0111304278744606,0.0111977826318324,1066
"result.1067",0.011433322578513,0.0111243061924071,1067
"result.1068",0.0111287125759928,0.0113429085220744,1068
"result.1069",0.0109108961784502,0.0111124892577763,1069
"result.1070",0.0108353221649999,0.0109121411399897,1070
"result.1071",0.0108525726832873,0.0108345157785337,1071
"result.1072",0.0107029949113921,0.0108031162719797,1072
"result.1073",0.010749310782906,0.010704307994267,1073
"result.1074",0.0107808339618166,0.0107151688527765,1074
"result.1075",0.0106508104594025,0.0107391925139311,1075
"result.1076",0.0108235799242827,0.0106273896270963,1076
"result.1077",0.010582800873456,0.0107461508318281,1077
"result.1078",0.0110842310590916,0.0106182586659074,1078
"result.1079",0.0111490291238831,0.0109626374745844,1079
"result.1080",0.0112414137475516,0.0110639257834961,1080
"result.1081",0.0109712316232665,0.0111688585400387,1081
"result.1082",0.0110338311138028,0.010957398717018,1082
"result.1083",0.0108061077791083,0.0109633189438014,1083
"result.1084",0.0105753615832369,0.0107682928063255,1084
"result.1085",0.0105676736322536,0.0105755501617679,1085
"result.1086",0.0104919239853238,0.0105207739919351,1086
"result.1087",0.0119581774253937,0.0105147232961613,1087
"result.1088",0.01196758842549,0.0116195464424962,1088
"result.1089",0.0120320313314922,0.011830139545502,1089
"result.1090",0.0117805213546646,0.0119083151140913,1090
"result.1091",0.0133488222249116,0.0118067416097247,1091
"result.1092",0.012751270789243,0.012946465444351,1092
"result.1093",0.0130280828455259,0.0127094380260573,1093
"result.1094",0.0126443253961888,0.012838026248069,1094
"result.1095",0.012331953002114,0.0125844975808818,1095
"result.1096",0.0120198029628448,0.01229097527699,1096
"result.1097",0.0117596086645785,0.0120212392397079,1097
"result.1098",0.0133080820664314,0.0117777466465796,1098
"result.1099",0.012620734449852,0.0129106716663543,1099
"result.1100",0.012480933096693,0.0125830222049714,1100
"result.1101",0.0148992461694232,0.0124665667873884,1101
"result.1102",0.013919611997187,0.0142934967482873,1102
"result.1103",0.0134822659063661,0.0138404776755934,1103
"result.1104",0.013099837660305,0.0134258678247434,1104
"result.1105",0.012823889174862,0.013054469430962,1105
"result.1106",0.012462707969062,0.0127652045043689,1106
"result.1107",0.0123639808742386,0.0124334843745757,1107
"result.1108",0.0120212947328663,0.0122949836045692,1108
"result.1109",0.0155166085496762,0.0120738186460372,1109
"result.1110",0.0160057300270241,0.0147424965406842,1110
"result.1111",0.01549508359683,0.015538630644663,1111
"result.1112",0.0150919022982602,0.0152959468944331,1112
"result.1113",0.0150095859287939,0.0149567179726873,1113
"result.1114",0.0145461009259767,0.0148159478407379,1114
"result.1115",0.0149810202896023,0.0144551010043941,1115
"result.1116",0.0150162303805119,0.0147104848717206,1116
"result.1117",0.0146265466584016,0.0147790790992914,1117
"result.1118",0.0147280901317155,0.0145002704479609,1118
"result.1119",0.0142948281485244,0.0145189601058817,1119
"result.1120",0.0141698461951657,0.0141880191435391,1120
"result.1121",0.0136564620308763,0.0140254800239248,1121
"result.1122",0.0135512206057822,0.013586534239046,1122
"result.1123",0.0130972438658491,0.0134430041766578,1123
"result.1124",0.0127162092480397,0.0130429493159951,1124
"result.1125",0.0123559066240124,0.0126655990464357,1125
"result.1126",0.0125581860396766,0.0123238026724479,1126
"result.1127",0.0121968563707906,0.0124275866695527,1127
"result.1128",0.0128087426126525,0.0121633617336059,1128
"result.1129",0.0138309558184142,0.0126334636770409,1129
"result.1130",0.0137452674561122,0.0135213819674576,1130
"result.1131",0.0133749238389555,0.0135772964782532,1131
"result.1132",0.0143229111765531,0.0132971108650324,1132
"result.1133",0.0136337215167758,0.0140023521748205,1133
"result.1134",0.0135456752999148,0.0135623739401964,1134
"result.1135",0.0132701835325535,0.0134246194576022,1135
"result.1136",0.0129658802126562,0.0131774998056855,1136
"result.1137",0.0130099929497228,0.0129048986066422,1137
"result.1138",0.0126251409750388,0.0128737602023179,1138
"result.1139",0.0138246622604576,0.0125890768501833,1139
"result.1140",0.0173617071561877,0.0135546992335165,1140
"result.1141",0.0192949176551421,0.0166747882470375,1141
"result.1142",0.0191147227049663,0.0186165088374892,1142
"result.1143",0.018246105534357,0.0186357162343498,1143
"result.1144",0.0175576896935417,0.0179273882281947,1144
"result.1145",0.0172046158711652,0.0173109785875383,1145
"result.1146",0.0168281437415296,0.0169267900392995,1146
"result.1147",0.016336942795101,0.0165803686593833,1147
"result.1148",0.0157807889534147,0.0161085924588704,1148
"result.1149",0.0151827364978574,0.0156048864940104,1149
"result.1150",0.0172007940845001,0.0150811045296635,1150
"result.1151",0.0174123454034872,0.016646403036269,1151
"result.1152",0.0167593094717341,0.0170448825169061,1152
"result.1153",0.0162037841421325,0.0165360235086283,1153
"result.1154",0.0156599985083994,0.0160150717746106,1154
"result.1155",0.0154458960699461,0.0154964050316053,1155
"result.1156",0.0150158678465056,0.0152578602909657,1156
"result.1157",0.0144747020527151,0.0148717237393967,1157
"result.1158",0.0143806700045617,0.0143661562186495,1158
"result.1159",0.013852058216148,0.0142168491676742,1159
"result.1160",0.0135375558222266,0.0137651535618843,1160
"result.1161",0.0139074063688081,0.0134543621767804,1161
"result.1162",0.0161360438366438,0.0137600661550081,1162
"result.1163",0.0154952241808693,0.0155834980756069,1163
"result.1164",0.0152132677448099,0.01531767599311,1164
"result.1165",0.0157121052044497,0.015049129711791,1165
"result.1166",0.0149992714084565,0.0154042464073356,1166
"result.1167",0.0145559972637402,0.0148798674622341,1167
"result.1168",0.0140693453915605,0.0144483934604764,1168
"result.1169",0.0139194140490897,0.0139970027485177,1169
"result.1170",0.0134490169931637,0.0137942770499322,1170
"result.1171",0.0130762837869749,0.0133857337814689,1171
"result.1172",0.0128975499657606,0.0130282906078421,1172
"result.1173",0.0157922909965251,0.0128966845161713,1173
"result.1174",0.0153122255242923,0.0150742584584904,1174
"result.1175",0.0147789013177884,0.0150869202163122,1175
"result.1176",0.0143118815670277,0.0146747376148184,1176
"result.1177",0.0139355490142835,0.0142362573074095,1177
"result.1178",0.0134984456877908,0.0138538168488154,1178
