"","99%","99%",""
"result.368",0.0175201715568101,0.018403543234857,368
"result.369",0.0175319479381803,0.0254784371567817,369
"result.370",0.0178348891625076,0.0203173948482745,370
"result.371",0.0173399375007713,0.0289627504843017,371
"result.372",0.0172160129380173,0.0198049687402644,372
"result.373",0.017182813273895,0.040482827412598,373
"result.374",0.017266475999176,0.0354275491896266,374
"result.375",0.017300398159287,0.0490163989760378,375
"result.376",0.0170363704366371,0.0248865360110284,376
"result.377",0.0168393856590551,0.0265287142243228,377
"result.378",0.0168916613258504,0.0399075095487859,378
"result.379",0.016645646571727,0.0333968344137376,379
"result.380",0.016527823866212,0.0562434167488744,380
"result.381",0.0163849361817868,0.0423309655822333,381
"result.382",0.0161712942075224,0.0451495223171267,382
"result.383",0.0171099779820821,0.0426776476355623,383
"result.384",0.0166314231523458,0.060889177058703,384
"result.385",0.0164302015130397,0.0352224434268483,385
"result.386",0.0166786806686299,0.0522934724398853,386
"result.387",0.0167239658810422,0.0389041864640103,387
"result.388",0.0163128033704382,0.0531960135180453,388
"result.389",0.0170799994135987,0.0397388396687206,389
"result.390",0.0165656732268426,0.0456666698556864,390
"result.391",0.0163111431814138,0.042958187461872,391
"result.392",0.0162483143097555,0.0428238043382919,392
"result.393",0.0164654176779326,0.0438299995699204,393
"result.394",0.0170554788219512,0.0395398960651649,394
"result.395",0.0164794391891775,0.0605467447066859,395
"result.396",0.0178120958023601,0.0317323429812616,396
"result.397",0.0168562070543361,0.0384714794245927,397
"result.398",0.0168273592320632,0.0476748629630592,398
"result.399",0.0167246828144017,0.0378861838307828,399
"result.400",0.0166642091549721,0.0731137373893848,400
"result.401",0.0164518663078759,0.0582440596097552,401
"result.402",0.0168600696955396,0.0495143858482892,402
"result.403",0.0163990783169787,0.0377556374184278,403
"result.404",0.0162095155509242,0.0720904050105885,404
"result.405",0.0160572731595851,0.067975164407781,405
"result.406",0.0162214363770943,0.0442124086330805,406
"result.407",0.0162516013936428,0.0711854802431007,407
"result.408",0.0161574635302303,0.172902237813036,408
"result.409",0.0158869152437791,0.0694613936799002,409
"result.410",0.0157818777199529,0.14842607507362,410
"result.411",0.0160662905669741,0.10266268035207,411
"result.412",0.015876963546589,0.148368754631759,412
"result.413",0.0158179677172088,0.173521833337142,413
"result.414",0.0156129503648834,0.101980077951721,414
"result.415",0.0154234016493554,0.112970419974727,415
"result.416",0.0153207694425795,0.230059479837381,416
"result.417",0.0152117846897604,0.135833092463878,417
"result.418",0.0151886459243228,0.298909880956507,418
"result.419",0.0150037605823611,0.183953736937402,419
"result.420",0.0149307439516341,0.345985379258523,420
"result.421",0.014865719213821,0.229896329553489,421
"result.422",0.014757355772106,0.210903552542716,422
"result.423",0.0147851624131443,0.298195582586478,423
"result.424",0.0145630152418322,0.183069370218057,424
"result.425",0.0148351135714012,0.416689951962747,425
"result.426",0.0144624251009862,0.31465122541812,426
"result.427",0.0143209717667165,0.3119293873759,427
"result.428",0.0142025949379152,0.270412316548043,428
"result.429",0.0150848682563235,0.588313047392953,429
"result.430",0.0144269349354452,0.601949764596477,430
"result.431",0.0143287602535746,0.34949102978436,431
"result.432",0.0141664229855986,0.281865547875785,432
"result.433",0.0141343268057473,0.318103250967935,433
"result.434",0.0140654444847455,0.455830392980578,434
"result.435",0.0138679122412914,0.563282727351747,435
"result.436",0.0138570175156534,0.446109780741986,436
"result.437",0.0136104410659716,0.781219736475125,437
"result.438",0.0138912630568844,0.648969245886606,438
"result.439",0.0137375494656757,0.908485469527743,439
"result.440",0.0135343105852569,0.696682354810267,440
"result.441",0.0143845734591246,0.691998669860076,441
"result.442",0.0137668012651353,0.446682776303754,442
"result.443",0.0138499802185104,0.424783568346231,443
"result.444",0.0137174394843878,0.609834590966893,444
"result.445",0.0138158865861697,0.331507018872414,445
"result.446",0.0135936474982567,0.873825470496042,446
"result.447",0.014250605765266,5.79028980328264,447
"result.448",0.013973027400925,0.658930567565326,448
"result.449",0.014281929462125,0.396502603484854,449
"result.450",0.0139442756255761,0.832766902153188,450
"result.451",0.0137672124142273,0.668927919303452,451
"result.452",0.0144993975755529,1.45851964739577,452
"result.453",0.0137505567504766,0.966225658407648,453
"result.454",0.0137276913491601,0.235955379233778,454
"result.455",0.0135623436257303,1.07382367691268,455
"result.456",0.0136684828973523,0.618616261220836,456
"result.457",0.0133992172151016,0.56861140624068,457
"result.458",0.0132327553397188,0.629844875773088,458
"result.459",0.0130510930039116,0.801781142527843,459
"result.460",0.0130018753328335,0.533898701678327,460
"result.461",0.0128866662885627,0.827831624860575,461
"result.462",0.0126761708746088,0.803645821711968,462
"result.463",0.0125310109639542,1.55565335985557,463
"result.464",0.012384245793266,0.849643205652092,464
"result.465",0.0138096970414222,1.04924297862228,465
"result.466",0.0135262875734101,1.08908622102782,466
"result.467",0.0131830560297712,0.766186332273543,467
"result.468",0.0132367969474186,1.2108019409991,468
"result.469",0.0130769590582041,0.677768023687441,469
"result.470",0.012906408724709,2.73611221337771,470
"result.471",0.0130034861824408,0.800169354232493,471
"result.472",0.0128443767352152,1.31300028835875,472
"result.473",0.012604943368616,2.09511944651057,473
"result.474",0.0124663380115809,4.8557109256912,474
"result.475",0.0128136469394253,3.03514895711944,475
"result.476",0.0124746057141632,1.08564284847009,476
"result.477",0.0123618945715814,3.93909250852889,477
"result.478",0.0122435771402225,5.37494224984119,478
"result.479",0.0137210629274599,1.11465414539049,479
"result.480",0.0145055581324904,1.39286074635839,480
"result.481",0.0139312062696585,0.501238689728055,481
"result.482",0.013713334492131,1.90885730530128,482
"result.483",0.0135281192766996,1.178441430738,483
"result.484",0.0139286402888406,0.289035072284152,484
"result.485",0.013618878555677,1.86418174914183,485
"result.486",0.013887033124992,1.19256440183184,486
"result.487",0.0136794070499554,0.753381448210115,487
"result.488",0.0139393501000347,1.35527601460241,488
"result.489",0.0138053056101174,0.412829323565686,489
"result.490",0.0136024415323742,0.568742631237493,490
"result.491",0.0134528470298193,1.04903168232801,491
"result.492",0.0139352849455097,1.52960880252798,492
"result.493",0.0137273588803698,1.82089149508987,493
"result.494",0.0136046086434123,1.5673675360965,494
"result.495",0.0134454649802798,1.03167133043162,495
"result.496",0.0132304059181884,0.586354266340138,496
"result.497",0.013100719608638,1.06206967851865,497
"result.498",0.0130024897680456,1.0244623576488,498
"result.499",0.0128126501264253,1.34022678133075,499
"result.500",0.0127814699968406,1.72497092790879,500
"result.501",0.0127169908257047,4.67286567062813,501
"result.502",0.0125152075162585,0.648716766550896,502
"result.503",0.0123268497153606,2.16985290482456,503
"result.504",0.0124524358300339,4.19452591888248,504
"result.505",0.0121837357456359,0.598652887286313,505
"result.506",0.0122262429802351,0.763714908280156,506
"result.507",0.0125258635640695,1.71681425360938,507
"result.508",0.0122758432067558,0.655892580921022,508
"result.509",0.0122470544690017,2.2454840883216,509
"result.510",0.0126023328980337,0.756982185591128,510
"result.511",0.0122138956150317,1.74226039698727,511
"result.512",0.012086839255274,0.504885120712569,512
"result.513",0.0121585465203929,2.17932004477778,513
"result.514",0.0119458670598568,0.827225655274981,514
"result.515",0.0124373705623693,4.76298668616199,515
"result.516",0.0120533904318486,1.15388722865411,516
"result.517",0.0118755655908274,0.792990919679689,517
"result.518",0.011986138560376,4.94538524293832,518
"result.519",0.0120366070397769,1.03498565696772,519
"result.520",0.0118136744854506,3.81921877416699,520
"result.521",0.0118286064644766,1.90414510326806,521
"result.522",0.0116679093798158,2.73968277871316,522
"result.523",0.0114955091345766,6.5937852874307,523
"result.524",0.011852488716713,7.70326191871522,524
"result.525",0.0131913673281246,3.37093177651772,525
"result.526",0.0124193390785765,3.26572519449347,526
"result.527",0.0122725428997295,0.813852188011366,527
"result.528",0.0122680502978332,1.40044980104897,528
"result.529",0.0124499233202649,1.37422080062021,529
"result.530",0.0122900821820352,2.4005811499091,530
"result.531",0.0121149737188983,1.82071706432093,531
"result.532",0.0119679987131655,2.28331554293485,532
"result.533",0.0119444364592321,1.45131616023883,533
"result.534",0.0116723078931855,3.06325235194003,534
"result.535",0.0120394234322354,2.77042905750242,535
"result.536",0.0118179742446804,5.54551105596945,536
"result.537",0.0119043155571606,1.72883758618833,537
"result.538",0.0125195708749317,2.32176082747771,538
"result.539",0.0122115688292793,1.18667976839872,539
"result.540",0.0125389412464153,5.81625720240903,540
"result.541",0.0124481269829361,0.445228103954576,541
"result.542",0.0125571667438057,6.38701525498168,542
"result.543",0.0123106998894997,1.79704323202802,543
"result.544",0.0173653390583794,1.54258830701464,544
"result.545",0.0155210635620076,0.140432019015241,545
"result.546",0.0152170987901163,0.150504467492083,546
"result.547",0.0151741642510978,0.133440841966684,547
"result.548",0.0156048483936835,0.114949841773711,548
"result.549",0.0152066664592206,0.123634682707915,549
"result.550",0.0150111170720526,0.159377049653361,550
"result.551",0.0151256394354738,0.314161413595238,551
"result.552",0.0147272602796578,0.160452095562188,552
"result.553",0.0149506293471497,0.697019393817891,553
"result.554",0.0149405398063258,0.205605059897658,554
"result.555",0.0153652468146061,0.233770191891692,555
"result.556",0.0148874742529657,0.23871124821494,556
"result.557",0.0165458621088044,0.302007166399234,557
"result.558",0.0158154302997975,0.0517105885156623,558
"result.559",0.015583380613729,0.114988077050387,559
"result.560",0.0157624807281157,0.178675304354922,560
"result.561",0.0154366918347371,0.0713403466412447,561
"result.562",0.0153559265197761,0.162762094261013,562
"result.563",0.0152938318470712,0.29734260210018,563
"result.564",0.0153203619517351,0.155664812069766,564
"result.565",0.0149949066646265,0.378147136796557,565
"result.566",0.0149378002725696,0.206549408294998,566
"result.567",0.0152037945838532,0.143852015089839,567
"result.568",0.0151507470757276,0.36846384473602,568
"result.569",0.0147943892692739,0.142618595960596,569
"result.570",0.014588708994254,0.468492892241784,570
