"","V1","V2","V3","V4","V5","V6","V7"
"result.86",-0.956068526990441,0.518376231821572,1.00340283829542,-0.943113819156812,0.526732445316994,0.995759204451111,86
"result.87",-0.994550359628908,0.518861562232691,1.09316281959222,-0.929127838015904,0.552403400905694,1.0624321902912,87
"result.88",-1.15096276980774,0.435792842069616,1.10362525222144,-1.06051770542217,0.476879023475092,1.09261289001968,88
"result.89",-0.892939600666186,0.568808011638156,1.1170850202423,-0.95402385872322,0.540850525282611,1.12851910220207,89
"result.90",-1.15284390038134,0.463107098606509,1.22015341034183,-1.12724062092751,0.472913174648706,1.20224370921596,90
"result.91",-1.07321269809211,0.450243417101041,1.05174821511595,-1.06650919234399,0.460272048877141,1.07618309559565,91
"result.93",-1.20514326124361,0.431290885846757,1.13250456489429,-1.17163970885577,0.435854005758115,1.18037475770807,93
"result.94",-1.11040190065291,0.455865661630814,1.10279089133985,-1.12853015556987,0.45036650289474,1.1212385332049,94
"result.95",-1.04278289906021,0.455641597418797,1.0859664722568,-1.11400751092222,0.436978025027325,1.12064217984363,95
"result.96",-1.02239470256876,0.499773883929695,1.13141308763786,-1.0337377332507,0.501264145151663,1.14458906136075,96
"result.97",-1.00041300342887,0.522640683439144,1.10719316861406,-0.995714509974897,0.537743685184067,1.06590096975341,97
"result.98",-0.969605393929718,0.516758799867844,1.15754587271884,-1.00040159875621,0.515738752167607,1.11934784996036,98
"result.99",-1.14381749524774,0.440999367923462,1.08172781287338,-1.20429528942404,0.415242931934844,1.1128998005729,99
"result.100",-0.791652618380687,0.610313252231613,1.09987484092316,-0.795230593685033,0.609744435708975,1.04806039193571,100
"result.101",-1.13233113878964,0.460903801345414,1.11873061995732,-1.05212593874284,0.491294027542464,1.13951741211009,101
"result.102",-1.2536174878347,0.423467442589278,1.12967859795551,-1.1612264217847,0.444916759518525,1.14898596793362,102
"result.103",-1.08887629079563,0.45815083618039,1.15401853177095,-1.16435766429659,0.433132143600138,1.21952533584268,103
"result.104",-1.53960127696209,0.272478171597821,1.30005223128264,-1.39372662880424,0.328642004738775,1.21095121759967,104
"result.105",-0.978340648482736,0.509048777914532,1.04611518826908,-1.04525534575813,0.490803765503089,1.11446605817549,105
"result.106",-1.04291392460741,0.453000659903193,1.12767023305297,-1.0925760611739,0.421972371353001,1.20619532125818,106
"result.107",-1.12248156794111,0.443102907166765,1.12175602343775,-1.1649122242836,0.44329382437692,1.17156579373585,107
"result.108",-1.16680405968589,0.415855983020523,1.09772168449172,-1.10535438683194,0.427969953906094,1.08467514109377,108
"result.109",-1.21407543437992,0.44472746207599,1.28023231927161,-1.15221916203432,0.463111941653471,1.24532560242458,109
"result.110",-1.20081814013354,0.422800368309046,1.18940708860629,-1.17692012792211,0.434067776634758,1.19046746262336,110
"result.111",-1.08303271210716,0.469298373524625,1.05119711414452,-1.10195234743744,0.466928529486845,1.09654064623064,111
"result.112",-1.20702255671125,0.42958114484834,1.27155735228221,-0.98304574263367,0.528258916113986,1.14459308679485,112
"result.113",-1.07329286887344,0.454472139411129,0.977236230099999,-1.03898125507789,0.483524759607864,1.05066558083493,113
"result.114",-1.26970917942437,0.411119009182818,1.3451501659117,-1.16285618410628,0.458895335999656,1.2118720974327,114
"result.115",-1.36821468544258,0.340806424564872,1.26032867076682,-1.15399826520607,0.437924109123217,1.16674588502935,115
"result.116",-0.926721899909263,0.5440169676703,1.08419856103743,-0.854841453129517,0.591905402205567,1.01981703167651,116
"result.117",-1.14095380475721,0.412330867909991,1.08376979220595,-1.19292510275543,0.416949523283613,1.14483115475646,117
"result.118",-1.35907085061782,0.349222057358893,1.244199819598,-1.09269843509832,0.467978531467168,1.19521004939228,118
"result.119",-1.04112535492962,0.491064946743276,1.0841200680896,-1.09302132800004,0.476607444372645,1.16135524068445,119
"result.120",-0.959418563525237,0.527793969367349,1.07815735682778,-1.01226413260941,0.497793662282674,1.09891474235151,120
"result.121",-1.20301912647952,0.416675456220263,1.09522001953604,-1.2522030711153,0.3991724465774,1.11069742770588,121
"result.122",-0.836510614391824,0.582079631462256,0.991776477414054,-0.841170974617037,0.585995013665786,0.972546403597173,122
"result.123",-0.979566994064526,0.51426435654466,1.0756242166406,-0.969289281369964,0.525551061981794,1.10455090492765,123
"result.124",-1.00713198868982,0.498364577848577,1.18980093471692,-1.05295537213673,0.473809089821818,1.14054631190053,124
"result.125",-1.07355696295029,0.461307347073161,1.16430039348755,-1.08620625482255,0.45915895385655,1.13239473820593,125
"result.126",-0.940803233411585,0.542508338431881,0.99558108228627,-0.986506541274306,0.515134286947615,1.00608515272478,126
"result.127",-0.96076138894174,0.524512107257234,1.05991439229008,-1.00829965609828,0.498881853198821,1.0942369006661,127
"result.128",-1.16483099206262,0.419023548753811,1.01737790372805,-1.18278298256549,0.416993753541971,1.04646593679395,128
"result.129",-0.976802904162896,0.520713537145999,1.02150753639313,-0.985072671098041,0.512465240584272,1.07754041206199,129
"result.130",-1.08478871394479,0.46962982366846,1.13250234661498,-1.11639043738595,0.44429339681828,1.18205820024839,130
"result.131",-0.86254859414211,0.565444898490851,0.964765266325593,-0.930325829995431,0.528715088961413,1.1607262343311,131
"result.132",-0.91134654723414,0.558892896530078,0.950598453389234,-0.926520393392116,0.545544812026143,0.988692955303105,132
"result.133",-0.883510534493176,0.560559914702146,1.07461484793796,-0.950583402197772,0.527291398921589,1.09520619610503,133
"result.134",-1.32101398253389,0.355441509349825,1.30710050755811,-1.22691151633401,0.405786509584823,1.23108053545346,134
"result.135",-0.974885497227631,0.51927344040314,1.0809769806994,-1.07802297010991,0.484437059379725,1.12038324932577,135
"result.136",-1.14328437466268,0.449233066650849,1.13594235482856,-1.04743695024038,0.48266655548517,1.08573400259648,136
"result.137",-0.973691245743727,0.50792903052007,1.09881983927267,-0.938470625857175,0.52475546053756,1.06661343950002,137
"result.138",-1.20426434824855,0.450624206558255,1.06720719732976,-1.22217017242318,0.431579900160024,1.13657417906283,138
"result.139",-1.11123739852873,0.455856871884422,1.17951730409632,-1.15077144037404,0.439497647025392,1.14376693147458,139
"result.140",-0.907785912749981,0.545196004673472,1.04132156897052,-0.906799091631093,0.558700933044416,1.03367398984632,140
"result.141",-0.901789144643791,0.562804916721147,0.935755652910324,-0.889245254266257,0.565488236182661,0.965746980607699,141
"result.142",-1.19784302558979,0.425535593200378,1.1549108227792,-1.10969007691837,0.445628766881968,1.14944538755639,142
"result.143",-1.16947846426455,0.467218813732856,1.2803058968092,-1.18301886588471,0.451903000712507,1.29326770042215,143
"result.144",-1.05586649654183,0.464854957096618,1.08349124477089,-1.05951429659606,0.485760876027153,1.13199175409843,144
"result.145",-1.04779323980288,0.49754735254941,1.07431281323099,-1.0582497121085,0.47587059634837,1.09666693349486,145
"result.146",-1.220176806557,0.394367003753329,1.09477621536603,-1.08206918408282,0.45120339100371,1.10066433960244,146
"result.147",-1.02539236961817,0.508964141523731,1.15114155512616,-0.986456010705685,0.519146419807009,1.06190714771564,147
"result.149",-1.06859597874037,0.476998098535277,1.09721530785223,-1.05901597136322,0.486538882966379,1.11133680502767,149
"result.150",-1.18649940395628,0.395710915244372,1.25743986718517,-1.12684306151356,0.435562573855403,1.23576143478641,150
"result.151",-1.0783811358145,0.473648980642679,1.22043381217478,-1.02716428474728,0.484287721648212,1.20279968051207,151
"result.153",-1.01795169998098,0.502015430436698,1.07009143095193,-1.05275581606846,0.490679055945819,1.07060376577016,153
"result.154",-1.12286393857284,0.463844356585635,1.03740444705805,-1.09411929778003,0.473444788529991,1.03440683336291,154
"result.155",-1.12161028272061,0.45043849094028,1.13543897910921,-1.13456342603037,0.457782375657693,1.15114702253856,155
"result.156",-1.17933955097615,0.441266062920464,1.3360777415811,-1.06823650670014,0.488377711459806,1.23149508259717,156
"result.157",-0.915553656190479,0.543410006292353,1.0308772139611,-0.949083519808296,0.537656501456359,1.01446596236495,157
"result.158",-0.987287060191088,0.517272472125334,1.08514421657658,-1.07072988601669,0.485247194598421,1.08357661612084,158
"result.159",-1.0766561837974,0.461721976540786,1.14895312059722,-1.07283371530225,0.458257670690164,1.18488185940433,159
"result.160",-1.00044172554522,0.521869401362421,1.13339879591798,-0.977964422546978,0.529740554394699,1.09344348404086,160
"result.161",-1.29156385528798,0.406080841661325,1.1712704762609,-1.12252357152712,0.467685803853097,1.12014487374558,161
"result.162",-1.20104709568109,0.41433551097315,1.20249871081626,-1.1136636300491,0.443883135941517,1.16581033417266,162
"result.163",-1.18391603412197,0.423981203989589,1.05022788855401,-1.20927441134198,0.418252409249712,1.06302077908117,163
"result.164",-1.07534988790405,0.458425789239703,1.18812822944771,-1.19205273702165,0.410970064396085,1.21675235364832,164
"result.165",-0.961705177365774,0.535752062532903,0.989651715535252,-0.943949591746885,0.538532304813432,0.981688555849248,165
"result.166",-1.00215094354205,0.494205657301718,1.0298374613318,-1.0219224923016,0.491923896681974,1.03980929456353,166
"result.167",-1.2235110872315,0.366625442364019,1.11162145883105,-1.26973641629577,0.3445694715061,1.07729842527162,167
"result.168",-0.766881949449185,0.631332433454612,0.962186490998957,-0.772299730039398,0.616529776821742,1.00155373940752,168
"result.169",-0.975438983771333,0.515039501867823,1.10752466489282,-0.982500129920098,0.499805871636988,1.0973079124503,169
"result.170",-1.12417106797121,0.459440467450428,1.19635622485714,-1.09385775064948,0.478770367904155,1.17711249489641,170
"result.171",-0.927397042414527,0.527583188439216,1.17071842008321,-0.971107089199399,0.501083950732623,1.17846504013286,171
"result.173",-0.968342839017997,0.524276079155113,1.15081488495786,-0.974202020381499,0.506851736735681,1.13200177996997,173
"result.174",-1.10687473847254,0.451217932511663,1.24164579214376,-1.13772759220766,0.440450858848944,1.22139504590448,174
"result.175",-1.14041524418815,0.479490791212747,1.08391343498348,-1.04617947471147,0.510693948546885,1.01061138854193,175
"result.176",-1.11424318184356,0.462612705629997,1.28129799549888,-1.01106097710768,0.498597791547022,1.1979963480331,176
"result.177",-1.12799464745427,0.448595485202752,1.21068272481863,-1.12630994597001,0.447897599396969,1.15533662019637,177
"result.178",-0.969839188769521,0.513685657292194,1.09386173002155,-1.00399131599477,0.502530816280489,1.09564516407576,178
"result.179",-1.12597142274054,0.423443864162094,1.19800249928275,-1.24039116824536,0.375173004978352,1.30783441613238,179
"result.180",-0.960551504431225,0.507332805334743,1.30102559288467,-1.03365499813529,0.481874810070494,1.25398446967289,180
"result.181",-0.980551350700284,0.530047160517508,0.997889264122092,-0.985082480523717,0.523818667390963,0.975657839152639,181
"result.182",-0.861354525498031,0.580571706412243,0.950550222678398,-0.900352345138981,0.568547871771956,1.01127138735968,182
"result.183",-0.963807406314808,0.512408129106296,1.02097312015927,-0.9845332996983,0.50100819582154,1.10962863982864,183
"result.184",-0.998122407289288,0.494520674369178,1.12961081291005,-1.01471773119897,0.498353267108336,1.1140035877064,184
"result.185",-0.86126263975733,0.57493723555878,1.02776109192171,-0.85015958315349,0.578345848114622,0.999493935261411,185
"result.186",-1.0106659147909,0.502023264143912,1.23563397366442,-1.07788107035541,0.462374354666797,1.27243388982581,186
"result.188",-0.863105305951149,0.56872242743094,1.01799599317448,-0.888607960502913,0.556919582473495,1.03918898466787,188
"result.189",-1.34425020191005,0.354630248348939,1.21355433488844,-1.09148830650774,0.458839433530626,1.09372002539214,189
"result.190",-0.902471236951629,0.570479666511701,0.992195214159966,-0.923257731479636,0.551273419119042,1.05015818047141,190
"result.191",-1.14135930134952,0.427781982861248,1.0952225254246,-1.0842130253656,0.476589666751088,1.08909681983667,191
"result.193",-1.02387218378801,0.500278272793236,1.07271186917541,-0.927393110517948,0.542423280455576,1.04753140081842,193
"result.194",-1.04315331020395,0.421315369775641,1.14539032722607,-0.932129824712338,0.499161399904801,1.12363042070685,194
"result.195",-0.920565187812995,0.519214681552763,0.981169557115043,-0.964629049204752,0.496329366168673,1.04629805730631,195
"result.196",-1.32822452107961,0.371377752161747,1.01829140654108,-1.18192445342667,0.430499262517644,1.12590891329273,196
"result.197",-0.989472457297717,0.508643630038066,1.09857304723971,-1.13537842544434,0.452369544491026,1.19552205444846,197
"result.198",-1.20267995772887,0.429327742855586,1.1646490271534,-1.01428168843838,0.508851844181791,1.08701486924884,198
"result.199",-1.13542609167152,0.415632337294167,1.23646115978882,-1.08735817432708,0.466676540701288,1.19417076407805,199
"result.200",-1.18542869004762,0.416019872820496,1.2216862360811,-1.18870062212174,0.409969285590014,1.22609947405213,200
