"","V1","V2","V3","V4","V5","V6","V7","V8"
"result.129",-0.864427295033124,0.563817264675615,0.97111046632383,47.4704012091297,-0.933503004992434,0.53573609607483,1.00415892600235,129
"result.130",-0.947177879969067,0.5365795957504,0.987727692179914,40.8770387222346,-0.989750690070395,0.513849904273211,0.969311638324161,130
"result.131",-0.945330462741051,0.474846281571199,0.982412226985057,19.656303907918,-0.934286026107435,0.487123136262911,0.947037841854346,131
"result.132",-0.938721541425662,0.526361732401121,0.999621806514639,29.937612606971,-1.00055313465808,0.500758361028805,0.993951904715378,132
"result.133",-0.850002051550963,0.562115005112254,0.955736719614458,42.5358454885333,-0.779743967923849,0.59110474851633,0.933351005637098,133
"result.134",-0.840705970036572,0.535034764379465,0.97109437218388,26.4702150815782,-0.838677551166368,0.55903191003761,0.947843980816741,134
"result.135",-0.861467909247658,0.562610954245841,0.946625159313179,31.2424111700728,-0.928059919290368,0.531330354727106,0.977398666963329,135
"result.136",-0.91298490658065,0.523208093998121,0.913211790332076,37.7570785697524,-0.92717826207278,0.50454556780676,0.9346701861987,136
"result.137",-1.06650091061887,0.477417864991452,1.00313624533472,58.1358613785507,-0.911212687460421,0.536060947774755,0.987177219763225,137
"result.138",-1.11272856550341,0.457632554566954,1.00906409083014,34.895398278347,-1.11586468316703,0.453420514716851,1.05162180017236,138
"result.139",-1.28259338624432,0.381787963900486,1.07878725167341,7.68155142335245,-1.25193482148664,0.383302822779618,1.05907193139261,139
"result.140",-0.957608130555926,0.529826215281966,0.978590937517616,21.3503613157676,-1.043507331493,0.499564906379633,1.01914596629081,140
"result.141",-1.02511457158223,0.508148907696744,0.934097411525846,32.281222219,-0.942647657294649,0.536979921198689,0.930851472743572,141
"result.142",-1.18978367011051,0.419622586587048,0.974329046004738,47.0756210922277,-1.08411512439408,0.463016512030596,0.960221479142551,142
"result.143",-1.31202873025558,0.408562133936972,1.0811695264254,12.229086909699,-1.2571450499943,0.431143821722822,1.09555935595119,143
"result.144",-0.933951918743111,0.54554546633111,1.00993143784854,29.4673481332279,-0.829916902713895,0.585718554919876,0.945129252820638,144
"result.145",-0.937439303104695,0.533498155537694,0.987535182416005,34.1034591077326,-0.793766443396037,0.596155887235812,0.92213538702243,145
"result.146",-1.0541830903012,0.473315991273596,1.06167530893861,29.8335974081045,-1.01461744825324,0.488027233307266,1.04146259473947,146
"result.147",-0.846305134050486,0.572099233488195,0.841681195890658,20.2711550281184,-0.796000003106052,0.587710078045731,0.833488647676471,147
"result.148",-0.993643761995336,0.486403558585263,0.93040193865031,5.46244970068128,-0.992351803357683,0.500718098376937,0.959200386783925,148
"result.149",-0.954055892968988,0.516546844758817,0.928629706914484,10.253991528302,-1.00698055569094,0.503418409743681,0.968777982003886,149
"result.150",-1.13109833613172,0.445357965021017,1.12841490902383,64.9530476826481,-1.11919080061604,0.46185109136276,1.09350228597455,150
"result.151",-1.30761441425635,0.352927176585098,1.0406513142825,21.9820774680241,-1.17261204942155,0.412330262252838,1.00807927959977,151
"result.152",-1.08304564172903,0.476802828736069,0.957809691451706,25.4539328459304,-1.1175829804091,0.458976780087611,1.02285079354302,152
"result.153",-0.745098960519895,0.635645590281682,0.908601022259172,29.6175973028778,-0.774719157150003,0.61991687928377,0.925036832886272,153
"result.154",-0.898180936606228,0.530651855721256,0.95883955263179,4.11437273104641,-0.878497016512178,0.556848528553542,0.954557614753891,154
"result.155",-1.07668800774923,0.465783282116241,1.06276940709978,16.0670427809648,-1.03527626800859,0.48432446338006,1.04119168074746,155
"result.156",-1.26909576634711,0.388914426686425,1.0504704127057,53.5998800059357,-1.14065583712124,0.439227832033514,1.08604487091257,156
"result.157",-1.02575365962114,0.524010850332485,1.01311481663674,27.9430132044681,-1.04462392064382,0.512257527301172,1.04365585064731,157
"result.158",-1.41278417463271,0.325829314870216,1.06710399628853,52.4396412774126,-1.28618165860669,0.373263574655727,1.05625531314744,158
"result.159",-0.694515556698216,0.633612199387052,0.822638562630575,19.278749916944,-0.786261223058295,0.59836903808063,0.878008313408092,159
"result.160",-0.937216372739675,0.537394766112396,0.970203812009932,23.833782972725,-0.941902371951733,0.529385491813405,0.936941306841884,160
"result.161",-1.01485402957136,0.523139202631432,0.925178955503791,55.7301847180099,-0.968912070395007,0.537397903908622,0.929714096161587,161
"result.162",-1.1256943525184,0.460441463294122,1.0877199025834,45.1918347385068,-1.1415260256536,0.451885998726547,1.08552821562799,162
"result.163",-0.960289926300457,0.522412268509352,0.928831359820292,47.4538450386764,-0.880832178693,0.561283558795704,0.938640555123823,163
"result.164",-0.717271075115103,0.605214283051727,0.961777065813253,12.3083328433448,-0.804460638362201,0.55233083186785,0.986359247816731,164
"result.165",-0.907169150067238,0.546177271772968,0.941561022519669,18.0810717679955,-0.923041672632955,0.538553358496515,0.954695817331002,165
"result.166",-1.30238130535539,0.322797499263812,0.974361983512537,10.8416441857312,-1.1888161098881,0.393512125219361,0.965323697810443,166
"result.167",-0.908062417848849,0.534522570515288,0.894630711409536,15.6802078367105,-1.05372784000841,0.473101287884463,0.993178223370284,167
"result.168",-1.07773918488904,0.480048722491316,1.07507812207146,17.0254514594934,-1.06041193658439,0.471466234072321,1.08256236648106,168
"result.169",-1.04942347445617,0.453261723920384,0.976160114944595,76.4770319749466,-1.1080913432986,0.424715262337699,0.982598297555488,169
"result.170",-1.10571456441148,0.467754617946762,0.943956259219179,27.8906849696995,-1.07508811243647,0.479693966218768,0.993097235200268,170
"result.171",-0.972639187825136,0.496666920747923,0.886426988447821,22.4744647607432,-0.922367020038106,0.5217381996768,0.885908995948389,171
"result.172",-1.07059391154798,0.45090163681956,0.961394269297373,39.2997414637964,-1.11748130073984,0.431722368842676,1.03491602617989,172
"result.173",-1.12480293757664,0.462595025304591,1.13296032481356,63.5924061958415,-0.995259042489325,0.50455922393619,1.05882582839602,173
"result.174",-0.916768891149894,0.550089856823589,1.00760468073977,10.3647460130169,-1.04199995702746,0.492294199232402,1.054174335057,174
"result.175",-0.871316302119409,0.574906426434454,0.987171054946669,21.0697599361666,-0.877954006075628,0.567007242167641,0.956281288128148,175
"result.176",-0.962836056905341,0.534771797781449,1.08925784761144,65.7159762967782,-0.937489171394609,0.536974611255276,1.06218985905884,176
"result.177",-1.19599779443812,0.424628066610641,1.0600231518992,55.4954296249463,-1.14222022651558,0.428448313827114,1.0316528658605,177
"result.178",-1.00518756393685,0.482112091685237,0.96820992934957,44.7199960667788,-0.997606157923321,0.477496532777032,0.973473939553813,178
"result.179",-0.961082364740226,0.52035278047185,1.00204553407351,41.6596925750414,-1.0563176332302,0.465885342385905,1.05327744464235,179
"result.180",-0.921616423818632,0.51601744750058,0.936991621127702,21.4834381113964,-0.892740212989968,0.534331582225583,0.96417595047987,180
"result.181",-0.896383371209773,0.557602447511276,0.900545382193749,30.9653967089815,-0.89207475278608,0.56495642128208,0.927261161304586,181
"result.182",-0.9672562245332,0.486441883006851,0.913651503497173,9.52012167019265,-0.977701558919484,0.498286397903922,0.947143634532256,182
"result.183",-0.859028475431505,0.546010032999366,0.910553172079556,8.67597691271691,-0.867727860285259,0.541816307540012,0.950859982345598,183
"result.184",-0.781711329510112,0.606986037771661,0.871239547310741,35.8401824911937,-0.855391259763903,0.566634831788197,0.907923596654168,184
"result.185",-1.32762548868297,0.352996281134369,1.12265961019714,23.2193353982132,-1.14063266112255,0.430518544125445,1.0658414157418,185
"result.186",-1.33594838142215,0.363219775356356,1.05291417125985,33.1042833596895,-1.29786303400681,0.361952533018694,1.00833892732356,186
"result.187",-0.938198856314639,0.558925657256102,0.875146797497984,19.8827509319182,-0.944361426369193,0.554545281265895,0.908520550997363,187
"result.188",-0.854285721617421,0.552593793115061,0.931075229871673,10.8576424147179,-0.922829726384896,0.519896565826065,0.919973594166062,188
"result.189",-0.897393141315431,0.558893345993035,0.951846295191866,39.0933773284169,-0.816576456549023,0.590616763214267,0.90551683785724,189
"result.190",-0.848877781767932,0.600462039278436,0.91528780644681,4.66532955474658,-0.87822632910114,0.578885914522192,0.999017681539242,190
"result.191",-1.23138022522266,0.386680445807944,1.1797400787755,9.05348690883948,-1.03510947330896,0.495560229934358,1.12652068917203,191
"result.192",-1.13516383127804,0.43649043422036,0.96312032995365,18.0847429767172,-1.03890478402265,0.482882380622185,0.941284825308608,192
"result.193",-1.07741387547675,0.47257955297534,0.960010490287366,15.7594879338502,-0.971903557782262,0.514179511221319,0.932077964855867,193
"result.194",-0.768692864533574,0.567443951753858,0.823940827895266,30.7350346122252,-0.849178775326482,0.531943889290767,0.874588128302911,194
"result.195",-0.92812601296356,0.497975960678578,1.03596161285516,28.1862354502922,-0.959635056312554,0.47852583132827,1.03515135904,195
"result.196",-1.11111092921919,0.445835398548138,1.07520232930744,58.1946865285737,-1.00801772228603,0.494971428094383,1.04390417873797,196
"result.197",-0.79333054736461,0.601103620256589,0.935010973959507,50.449892382483,-0.865190487644992,0.569286562819296,0.964544094111348,197
"result.198",-1.30001189465457,0.362489022152087,1.18432247705732,39.3185534093544,-1.24190527607659,0.396448148779752,1.13308504266137,198
"result.199",-1.11679142066756,0.454145426781649,0.96463682689885,23.5365765194794,-1.03771792312109,0.505903724853821,0.970879588661126,199
"result.200",-0.968483366735012,0.537326818445203,0.93318781855759,16.3711755062897,-1.05590483154374,0.494451819914319,1.00248427595166,200
