"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"result.79",-6.28806056988319,0.350662209283885,0.567572282203591,-0.678853526228949,0.929605035759589,0.198787393517913,2.33862032365036,-0.283190732629632,0.969920284673446,0.157652498217628,79
"result.80",-0.0982401430811152,0.989702640338895,0.0790101120787481,-0.0986882439731479,0.989621397981056,0.0690460219687168,3.53445300475036,-0.267014163194436,0.971629990854771,0.153011940570964,80
"result.81",-0.0974597423770087,0.990098561194378,0.0659214659335924,-0.108998292266725,0.98865563527911,0.0759509269067497,3.75589037170444,-0.272267721759368,0.971076560300242,0.154239864666408,81
"result.82",-0.0947493344896457,0.990098203501873,0.0718326774675516,-0.142655208041061,0.985063671937173,0.111035211828601,2.19562922729034,-0.264600210573081,0.971876617046799,0.151845390364347,82
"result.84",-0.501073884736984,0.947912720810189,0.174124443199893,-0.13096375961069,0.986259339866744,0.0995833849511423,2.53235781494119,-0.268962265608576,0.971420095061027,0.153269601335775,84
"result.85",-0.0952800094516884,0.990098959056275,0.0674190500280575,-0.167523454913964,0.982589073471016,0.14087480507851,2.14751907543073,-0.279025439401908,0.970349473006185,0.15570964476037,85
"result.89",-0.0972061550262844,0.989822980492462,0.0701538032295229,-0.193188112293353,0.979777319500775,0.123520855542946,2.28936392047229,-0.264504871002034,0.971885524496275,0.151856754347086,89
"result.90",-0.0956924875026053,0.99002464708825,0.0673613307850693,-0.186007363326884,0.980615697784756,0.110889581087003,2.84407692491675,-0.271162868286153,0.971191967289649,0.153825004776948,90
"result.91",-0.0938371852242629,0.990098993952397,0.0751874682621904,-0.154818680846766,0.983807724627447,0.152091228261595,2.10000142727752,-0.267791891241092,0.97153882164151,0.152988103173444,91
"result.94",-0.0996876090284153,0.989557488304881,0.0752473379062614,-0.390115024247766,0.959353473859526,0.144078149705129,2.32016544596944,-0.263239695127623,0.972018387170282,0.151513303037198,94
"result.95",-1.7291468102533,0.820046625689134,0.307216814013171,-0.806864673398416,0.91630166653176,0.278599846514761,2.29852622692437,-0.271323148873789,0.971156517946185,0.153465525324296,95
"result.97",-0.09786459057187,0.989674985127141,0.0706937081570208,-0.281589052844795,0.970508700699179,0.160702501042796,2.26591394053391,-0.261465202393452,0.972204466265319,0.15018506427147,97
"result.98",-7.86940176841806,0.188688211042385,0.64773819438385,-0.129930501036029,0.9862646610235,0.0970579860042713,3.11406465999688,-0.27506325513546,0.970770128138086,0.15505050473029,98
"result.100",-0.126023102251249,0.986805286030433,0.0740841482297705,-0.117032222579947,0.987649676978346,0.0793397902732018,6.80484645271343,-0.273707140914959,0.97091473733048,0.154042670823218,100
"result.101",-0.158866197985872,0.983473127847057,0.0983074258334025,-0.723685157920872,0.924798563320351,0.249934626039016,2.21801864130128,-0.252269800304703,0.973188385093527,0.147292113616489,101
"result.103",-0.141628785152918,0.985056413186254,0.0840875272629807,-0.569485754841055,0.940868605348777,0.199363642021089,2.37648860134018,-0.268787794364681,0.971430975771019,0.153172596274082,103
"result.104",-0.144026935415653,0.984850890952703,0.0881913198964912,-0.142398134105085,0.984910798341053,0.0931652215983605,3.52163287159572,-0.265991906497091,0.971723880591711,0.152248419299949,104
"result.106",-8.08142162424363,0.167893477982362,0.665604523173609,-0.163866019177463,0.982938071039279,0.132275918920373,2.13767432480224,-0.279972757687086,0.970249724080748,0.156221780468572,106
"result.107",-0.102510859859625,0.989241495145235,0.063291355705669,-0.135588581131163,0.98581967959704,0.0993424523188501,3.07690772708673,-0.275252425448465,0.970747422447284,0.155411781915901,107
"result.109",-0.14011126117452,0.985317296734572,0.0787197719729486,-0.100516653971887,0.989478970196577,0.072853931372915,7.11092551175352,-0.272219514202314,0.971074538988709,0.1538469440925,109
"result.110",-0.145309283689857,0.984770820055929,0.0781692852412816,-0.100191764417689,0.989365586900333,0.101953151348711,2.17390680308521,-0.266262011698713,0.971706775168251,0.152088125394909,110
"result.111",-0.0965148328887666,0.990098927457802,0.0568416263153214,-0.11929510326109,0.987414102822841,0.0795383338616133,9.21558197603008,-0.272714220521535,0.971026282385474,0.154544674474387,111
"result.112",-8.63907583477823,0.111669605591247,0.689472549823805,-0.372218561962378,0.961245902266698,0.14232592980369,2.23645491937653,-0.264433368448862,0.971906167774663,0.151819568566661,112
"result.113",-0.118462716786524,0.987612286653871,0.0730216128358411,-0.102772983303449,0.989110928780903,0.0851538295289342,2.64802721603618,-0.275034906640809,0.970762170295686,0.15472815394319,113
"result.115",-0.112987976151219,0.988171799115903,0.075714093620894,-0.0963976550997456,0.98980794020492,0.0690524255312569,5.07667141761416,-0.281440143198083,0.970099187621726,0.156465623225408,115
"result.116",-0.0967049847276647,0.989827283046512,0.0732418640134456,-0.101078838161011,0.989391231106735,0.0746415048637607,3.14045039450888,-0.269533451207831,0.971361019928259,0.153382488660709,116
"result.117",-0.109164907174729,0.988511017345921,0.0722420461543846,-0.11972334878163,0.987557239638072,0.0836871862100889,2.53259074932131,-0.279803835331763,0.97027468802313,0.156132817836471,117
"result.118",-0.114525501453633,0.987948735376485,0.0752780074388663,-0.653403652780199,0.932299361808568,0.231972789868797,2.31934561572608,-0.280379396362829,0.970222750174441,0.15683179189783,118
"result.120",-8.01236779105673,0.174583176225635,0.656724525939261,-6.84950716510498,0.293144279473494,0.59571398869858,9.42450342299955,-0.266477140212594,0.971671433118046,0.152427281550535,120
"result.121",-4.38861056215273,0.545621274081485,0.496642122524302,-0.0961716147028355,0.990085862102873,0.0626406931389655,10.7573953879994,-0.269493067660381,0.971358076846119,0.152758599164023,121
"result.123",-8.19424318152955,0.155390844424855,0.665749648525332,-0.093223271936308,0.990099000059469,0.0534975821018436,8.10549587244699,-0.272224638518868,0.971068034596742,0.153791831912756,123
"result.124",-6.9722289930368,0.279913970331051,0.615605379230071,-0.337244444920111,0.964696004645583,0.148152967310565,2.54673477209046,-0.27664896877188,0.970598156925692,0.155024933091768,124
"result.125",-0.17368278238079,0.981966746337606,0.0859945367924057,-0.629014234147424,0.934372461094743,0.227992223749298,2.14260032044782,-0.279162099804478,0.97034603733009,0.155969536046215,125
"result.126",-0.0946341194415829,0.990099001280423,0.0611657350925456,-0.101528630992391,0.989301527678341,0.0763138372915402,5.2622797392141,-0.272019022273502,0.971090220134471,0.153816195709484,126
"result.127",-0.0975846616770896,0.990023073539072,0.0668110284753329,-0.939373716203742,0.902336457495862,0.294468943454093,2.23539855558343,-0.270551500698889,0.971252663522493,0.15312911149496,127
"result.128",-0.122484527849921,0.987169202888587,0.0781460482343825,-0.143632503196372,0.984968747900063,0.0950094996517558,8.88198176200078,-0.272733796210281,0.971020338428354,0.153683323441932,128
