"","99%","99%",""
"result.499",0.0154746161838734,0.0113217880416175,499
"result.500",0.0155682359940182,0.0124575009917033,500
"result.501",0.0154279153649298,0.0118688356616272,501
"result.502",0.015013793273947,0.0109823771516762,502
"result.503",0.0148351645189527,0.0114863849012824,503
"result.504",0.0153619143966178,0.01125243012664,504
"result.505",0.0147072485237007,0.0121358516544256,505
"result.506",0.0150323527345665,0.0114753100795609,506
"result.507",0.0156802938710088,0.0101694323088546,507
"result.508",0.014849043908177,0.0122006148830116,508
"result.509",0.0148917000165713,0.0123275292249607,509
"result.510",0.0158994952306523,0.0134128146938907,510
"result.511",0.0146312405431329,0.0114754506564201,511
"result.512",0.0145179184859385,0.0115491366350158,512
"result.513",0.0149622964768593,0.0100447782382185,513
"result.514",0.014419414189526,0.010575934809492,514
"result.515",0.0157376548182068,0.0107926433030594,515
"result.516",0.0143710046520919,0.0110249974778647,516
"result.517",0.0141984220694283,0.0105322162837527,517
"result.518",0.0146340202668739,0.0103930870042366,518
"result.519",0.014790766625436,0.0114044414552311,519
"result.520",0.0141739634342664,0.0116115135805793,520
"result.521",0.0143145781998513,0.011165950562175,521
"result.522",0.0140078374467632,0.0105709680199625,522
"result.523",0.0138513187587875,0.0112954999128193,523
"result.524",0.0148831434885444,0.0100744142056693,524
"result.525",0.0180327841128071,0.0108063837720158,525
"result.526",0.014854550651405,0.0113841134517257,526
"result.527",0.0146120880484071,0.0120939865413465,527
"result.528",0.0149128529062958,0.0105828738532942,528
"result.529",0.0153187978297677,0.0107020363313168,529
"result.530",0.0148540507546877,0.0111156071727688,530
"result.531",0.0145157840850764,0.0105755235674516,531
"result.532",0.0142498488091352,0.0117874416840416,532
"result.533",0.0141879906409017,0.011401859140814,533
"result.534",0.0139516417040405,0.0112168400437165,534
"result.535",0.0150339701208091,0.0109251767778964,535
"result.536",0.0141443357916497,0.0107193193143089,536
"result.537",0.0146755458225469,0.0106722065393145,537
"result.538",0.0161849489633903,0.0114006040568663,538
"result.539",0.0146993749226644,0.0107919787064849,539
"result.540",0.0155080948082018,0.00987699984922015,540
"result.541",0.0149951125268717,0.0103344818040164,541
