"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"result.181",-1.38927476806812,0.855013915962102,0.297860508279176,-0.244115502498709,0.974369282484969,0.125326776916613,5.62398778927361,-0.272928721340571,0.970995737155067,0.154634631782878,181
"result.182",-0.177884031304916,0.981271019832264,0.0995301372710856,-0.133592792796451,0.985921160874066,0.0795485427026346,4.72386790851124,-0.282203113824207,0.970020201403292,0.1567854349074,182
"result.183",-0.535049128045711,0.943837041170966,0.164827989021867,-0.373770918228538,0.960999164328779,0.183360526851263,2.21609764972553,-0.256790156488951,0.972711892899106,0.149778352130245,183
"result.184",-0.0933414549184369,0.990098997389543,0.0710989922468321,-0.117200992765278,0.987814192771491,0.0670298404813465,5.50745971559771,-0.282154241335924,0.97001440386172,0.156726787942119,184
"result.185",-0.173830143832279,0.981573081221597,0.111808574268466,-0.0999003781724343,0.989649888547821,0.0779502786452829,5.18891949260638,-0.27433095375823,0.970860040972416,0.15451838986859,185
"result.186",-0.13909989312381,0.985412289034851,0.0815265852138163,-0.130954779460519,0.986255923683612,0.0876076954327583,2.6190758766435,-0.275851383354944,0.970691832393556,0.155292232511017,186
"result.187",-0.139170988816075,0.98533923541448,0.0830979264932553,-0.182939249322276,0.980866248696349,0.162194541942154,2.10000151412923,-0.260252115965811,0.972332892875221,0.150042121930033,187
"result.188",-0.153035036831361,0.983899595701205,0.0814390180456457,-0.135732304430816,0.985753276742973,0.0860818591089305,10.2612050888545,-0.28413221291938,0.969817796685341,0.158128319073147,188
"result.189",-7.8386628606431,0.188920612757663,0.633268920470937,-0.151559711056232,0.984194239601584,0.105873636955019,2.36392200388797,-0.263542879604772,0.97198857610977,0.151407280803598,189
"result.190",-7.84886985487942,0.190700025348849,0.640634028217511,-0.0961302139386908,0.99009651735733,0.0749769380521462,3.23075431700059,-0.260030699025314,0.972363502049394,0.150455247075678,190
"result.191",-0.0945824992098953,0.990098976418437,0.0650800150098355,-0.094471057441178,0.990098969132293,0.0556150686406376,18.5444103425078,-0.270085894646046,0.971298684340801,0.153496102299912,191
"result.192",-0.122304738828947,0.987216305664765,0.0795309317542211,-0.0940825187172109,0.990098986947519,0.0573386059135748,14.9870034489901,-0.267519946039009,0.971581454010276,0.152413919929399,192
"result.194",-0.204292517673124,0.978687506647219,0.099142483718341,-0.45709258459992,0.952454306077426,0.200968974686885,2.70434104678363,-0.261610739272281,0.972195260595274,0.150441402881556,194
"result.195",-0.101417545731064,0.989121588155309,0.0867933920453653,-0.257455793083751,0.973060941728239,0.191550678551226,2.10001022703876,-0.270467803462574,0.971247696118762,0.153437777329798,195
"result.196",-7.33421986021779,0.243919128144372,0.635426525170478,-0.0974136768015887,0.990095524317032,0.07282219256926,2.87872303477061,-0.278574837707878,0.970395582689651,0.155216859549084,196
"result.197",-0.166714047234247,0.982619010544268,0.0969259800698208,-0.324646530563918,0.966009476009741,0.129591451859262,4.41300481256822,-0.263012334870647,0.972042319710163,0.151419060146491,197
"result.198",-0.0965543297267515,0.989756457150291,0.0800222232618737,-0.0954634975115622,0.990098988029975,0.061082983464651,4.38194559105705,-0.278432604992559,0.970410291482011,0.155901065726193,198
"result.199",-0.411993834650637,0.956672466517703,0.136474501487038,-0.334096311009978,0.965105432236019,0.163254328204248,2.24076167111898,-0.273550602177832,0.970943571029299,0.15515119618158,199
"result.200",-8.07842416931358,0.167287588232874,0.673838471663302,-0.352250162740049,0.963384345695538,0.161220174268397,2.35534884197253,-0.270271944940684,0.971291340243685,0.152961356416117,200
